gene,frequency,go_terms
Prkcg,17,"vesicle-mediated transport in synapse (GO:0099003, p=1.11e-13); synaptic vesicle cycle (GO:0099504, p=5.05e-13); regulation of synaptic plasticity (GO:0048167, p=1.61e-08); regulation of neurotransmitter levels (GO:0001505, p=6.04e-07); synaptic vesicle exocytosis (GO:0016079, p=1.13e-06); neurotransmitter transport (GO:0006836, p=1.46e-06); neurotransmitter secretion (GO:0007269, p=2.31e-06); signal release from synapse (GO:0099643, p=2.31e-06); regulation of neurotransmitter secretion (GO:0046928, p=7.17e-05); regulation of synaptic vesicle exocytosis (GO:2000300, p=9.02e-05); exocytosis (GO:0006887, p=1.13e-04); regulated exocytosis (GO:0045055, p=1.24e-04); regulation of neurotransmitter transport (GO:0051588, p=1.80e-04); positive regulation of synaptic transmission (GO:0050806, p=1.40e-03); presynaptic modulation of chemical synaptic transmission (GO:0099171, p=7.94e-03); regulation of endocytosis (GO:0030100, p=1.43e-02); long-term synaptic potentiation (GO:0060291, p=2.04e-02)"
Bcl11a,16,"axonogenesis (GO:0007409, p=6.85e-14); neuron projection extension (GO:1990138, p=3.92e-08); developmental cell growth (GO:0048588, p=1.67e-07); developmental growth involved in morphogenesis (GO:0060560, p=2.25e-07); positive regulation of cell projection organization (GO:0031346, p=1.25e-05); negative regulation of cell projection organization (GO:0031345, p=9.11e-05); cell growth (GO:0016049, p=1.08e-04); dendrite development (GO:0016358, p=5.11e-04); regulation of axonogenesis (GO:0050770, p=1.49e-03); regulation of developmental growth (GO:0048638, p=3.05e-03); positive regulation of neuron projection development (GO:0010976, p=6.39e-03); regulation of cellular component size (GO:0032535, p=6.45e-03); regulation of extent of cell growth (GO:0061387, p=1.01e-02); regulation of cell growth (GO:0001558, p=1.21e-02); negative regulation of neuron projection development (GO:0010977, p=1.58e-02); regulation of cell size (GO:0008361, p=1.69e-02)"
Plxna4,16,"axonogenesis (GO:0007409, p=6.85e-14); neuron projection extension (GO:1990138, p=3.92e-08); developmental cell growth (GO:0048588, p=1.67e-07); developmental growth involved in morphogenesis (GO:0060560, p=2.25e-07); positive regulation of cell projection organization (GO:0031346, p=1.25e-05); axon extension (GO:0048675, p=4.62e-05); cell growth (GO:0016049, p=1.08e-04); axon guidance (GO:0007411, p=2.08e-04); neuron projection guidance (GO:0097485, p=2.08e-04); regulation of axonogenesis (GO:0050770, p=1.49e-03); regulation of developmental growth (GO:0048638, p=3.05e-03); regulation of cellular component size (GO:0032535, p=6.45e-03); regulation of extent of cell growth (GO:0061387, p=1.01e-02); regulation of cell growth (GO:0001558, p=1.21e-02); regulation of cell size (GO:0008361, p=1.69e-02); regulation of axon extension (GO:0030516, p=4.57e-02)"
L1cam,16,"axonogenesis (GO:0007409, p=6.85e-14); neuron projection extension (GO:1990138, p=3.92e-08); developmental cell growth (GO:0048588, p=1.67e-07); developmental growth involved in morphogenesis (GO:0060560, p=2.25e-07); positive regulation of cell projection organization (GO:0031346, p=1.25e-05); axon extension (GO:0048675, p=4.62e-05); cell growth (GO:0016049, p=1.08e-04); axon guidance (GO:0007411, p=2.08e-04); neuron projection guidance (GO:0097485, p=2.08e-04); regulation of axonogenesis (GO:0050770, p=1.49e-03); regulation of developmental growth (GO:0048638, p=3.05e-03); regulation of cellular component size (GO:0032535, p=6.45e-03); regulation of extent of cell growth (GO:0061387, p=1.01e-02); regulation of cell growth (GO:0001558, p=1.21e-02); regulation of cell size (GO:0008361, p=1.69e-02); regulation of axon extension (GO:0030516, p=4.57e-02)"
D130043K22Rik,16,"axonogenesis (GO:0007409, p=6.85e-14); neuron projection extension (GO:1990138, p=3.92e-08); developmental cell growth (GO:0048588, p=1.67e-07); developmental growth involved in morphogenesis (GO:0060560, p=2.25e-07); axon extension (GO:0048675, p=4.62e-05); negative regulation of cell projection organization (GO:0031345, p=9.11e-05); cell growth (GO:0016049, p=1.08e-04); dendrite development (GO:0016358, p=5.11e-04); regulation of axonogenesis (GO:0050770, p=1.49e-03); regulation of developmental growth (GO:0048638, p=3.05e-03); regulation of cellular component size (GO:0032535, p=6.45e-03); regulation of extent of cell growth (GO:0061387, p=1.01e-02); regulation of cell growth (GO:0001558, p=1.21e-02); negative regulation of neuron projection development (GO:0010977, p=1.58e-02); regulation of cell size (GO:0008361, p=1.69e-02); regulation of axon extension (GO:0030516, p=4.57e-02)"
Actb,16,"axonogenesis (GO:0007409, p=6.85e-14); vesicle-mediated transport in synapse (GO:0099003, p=1.11e-13); synaptic vesicle cycle (GO:0099504, p=5.05e-13); postsynapse organization (GO:0099173, p=3.19e-09); regulation of transmembrane transporter activity (GO:0022898, p=3.38e-07); regulation of transporter activity (GO:0032409, p=9.86e-07); cell junction assembly (GO:0034329, p=2.25e-05); protein localization to cell periphery (GO:1990778, p=8.53e-04); postsynaptic actin cytoskeleton organization (GO:0098974, p=1.40e-03); postsynaptic cytoskeleton organization (GO:0099188, p=1.40e-03); synaptic vesicle recycling (GO:0036465, p=2.64e-03); protein localization to cell junction (GO:1902414, p=4.49e-03); protein localization to plasma membrane (GO:0072659, p=1.35e-02); regulation of endocytosis (GO:0030100, p=1.43e-02); synaptic vesicle endocytosis (GO:0048488, p=1.78e-02); presynaptic endocytosis (GO:0140238, p=2.71e-02)"
Ppp3r1,16,"vesicle-mediated transport in synapse (GO:0099003, p=1.11e-13); synaptic vesicle cycle (GO:0099504, p=5.05e-13); positive regulation of monoatomic ion transport (GO:0043270, p=3.59e-05); regulation of monoatomic ion transmembrane transport (GO:0034765, p=2.09e-04); regulation of monoatomic cation transmembrane transport (GO:1904062, p=6.72e-04); positive regulation of monoatomic ion transmembrane transport (GO:0034767, p=9.25e-04); regulation of metal ion transport (GO:0010959, p=1.48e-03); regulation of postsynaptic membrane neurotransmitter receptor levels (GO:0099072, p=4.49e-03); positive regulation of calcium ion transmembrane transport (GO:1904427, p=5.31e-03); positive regulation of cation transmembrane transport (GO:1904064, p=5.64e-03); positive regulation of calcium ion transport (GO:0051928, p=1.12e-02); regulation of endocytosis (GO:0030100, p=1.43e-02); positive regulation of transmembrane transport (GO:0034764, p=3.37e-02); calcium ion transmembrane import into cytosol (GO:0097553, p=4.39e-02); receptor internalization (GO:0031623, p=4.45e-02); regulation of calcium ion transport (GO:0051924, p=4.96e-02)"
Rock1,16,"vesicle-mediated transport in synapse (GO:0099003, p=1.11e-13); synaptic vesicle cycle (GO:0099504, p=5.05e-13); regulation of synapse structure or activity (GO:0050803, p=2.87e-11); regulation of synapse organization (GO:0050807, p=5.84e-11); cell junction assembly (GO:0034329, p=2.25e-05); regulation of cell junction assembly (GO:1901888, p=9.50e-05); protein localization to cell periphery (GO:1990778, p=8.53e-04); synaptic vesicle recycling (GO:0036465, p=2.64e-03); regulation of mRNA metabolic process (GO:1903311, p=3.62e-03); membrane docking (GO:0022406, p=1.05e-02); protein localization to plasma membrane (GO:0072659, p=1.35e-02); regulation of endocytosis (GO:0030100, p=1.43e-02); synaptic vesicle endocytosis (GO:0048488, p=1.78e-02); presynaptic endocytosis (GO:0140238, p=2.71e-02); regulation of actin filament-based process (GO:0032970, p=3.38e-02); actin-mediated cell contraction (GO:0070252, p=3.76e-02)"
Kcnn2,16,"regulation of synaptic plasticity (GO:0048167, p=1.61e-08); regulation of membrane potential (GO:0042391, p=2.08e-08); action potential (GO:0001508, p=3.41e-05); positive regulation of monoatomic ion transport (GO:0043270, p=3.59e-05); regulation of monoatomic ion transmembrane transport (GO:0034765, p=2.09e-04); cardiac muscle cell action potential (GO:0086001, p=6.61e-04); regulation of monoatomic cation transmembrane transport (GO:1904062, p=6.72e-04); regulation of metal ion transport (GO:0010959, p=1.48e-03); cardiac muscle contraction (GO:0060048, p=4.63e-03); striated muscle contraction (GO:0006941, p=9.13e-03); regulation of neuronal synaptic plasticity (GO:0048168, p=9.79e-03); regulation of blood circulation (GO:1903522, p=1.94e-02); regulation of heart contraction (GO:0008016, p=2.67e-02); heart contraction (GO:0060047, p=3.33e-02); actin-mediated cell contraction (GO:0070252, p=3.76e-02); cell-cell signaling involved in cardiac conduction (GO:0086019, p=4.03e-02)"
Pkp2,16,"regulation of membrane potential (GO:0042391, p=2.08e-08); cell junction assembly (GO:0034329, p=2.25e-05); action potential (GO:0001508, p=3.41e-05); regulation of cell junction assembly (GO:1901888, p=9.50e-05); regulation of action potential (GO:0098900, p=4.78e-04); cardiac muscle cell action potential (GO:0086001, p=6.61e-04); protein localization to cell periphery (GO:1990778, p=8.53e-04); cardiac muscle contraction (GO:0060048, p=4.63e-03); striated muscle contraction (GO:0006941, p=9.13e-03); protein localization to plasma membrane (GO:0072659, p=1.35e-02); regulation of blood circulation (GO:1903522, p=1.94e-02); regulation of heart contraction (GO:0008016, p=2.67e-02); heart contraction (GO:0060047, p=3.33e-02); regulation of actin filament-based process (GO:0032970, p=3.38e-02); actin-mediated cell contraction (GO:0070252, p=3.76e-02); cell-cell signaling involved in cardiac conduction (GO:0086019, p=4.03e-02)"
Hsp90aa1,15,"axonogenesis (GO:0007409, p=6.85e-14); neuron projection extension (GO:1990138, p=3.92e-08); developmental cell growth (GO:0048588, p=1.67e-07); developmental growth involved in morphogenesis (GO:0060560, p=2.25e-07); positive regulation of cell projection organization (GO:0031346, p=1.25e-05); axon extension (GO:0048675, p=4.62e-05); cell growth (GO:0016049, p=1.08e-04); regulation of protein-containing complex assembly (GO:0043254, p=3.66e-03); regulation of postsynaptic membrane neurotransmitter receptor levels (GO:0099072, p=4.49e-03); regulation of cellular component size (GO:0032535, p=6.45e-03); regulation of cell size (GO:0008361, p=1.69e-02); protein polymerization (GO:0051258, p=2.79e-02); regulation of protein polymerization (GO:0032271, p=2.81e-02); positive regulation of protein localization (GO:1903829, p=3.86e-02); neuron migration (GO:0001764, p=4.84e-02)"
Robo1,15,"axonogenesis (GO:0007409, p=6.85e-14); regulation of synapse structure or activity (GO:0050803, p=2.87e-11); regulation of synapse organization (GO:0050807, p=5.84e-11); neuron projection extension (GO:1990138, p=3.92e-08); developmental cell growth (GO:0048588, p=1.67e-07); developmental growth involved in morphogenesis (GO:0060560, p=2.25e-07); positive regulation of cell projection organization (GO:0031346, p=1.25e-05); cell junction assembly (GO:0034329, p=2.25e-05); regulation of cell junction assembly (GO:1901888, p=9.50e-05); cell growth (GO:0016049, p=1.08e-04); axon guidance (GO:0007411, p=2.08e-04); neuron projection guidance (GO:0097485, p=2.08e-04); synapse assembly (GO:0007416, p=3.82e-04); dendrite development (GO:0016358, p=5.11e-04); regulation of axonogenesis (GO:0050770, p=1.49e-03)"
Eif4g2,15,"axonogenesis (GO:0007409, p=6.85e-14); neuron projection extension (GO:1990138, p=3.92e-08); developmental cell growth (GO:0048588, p=1.67e-07); developmental growth involved in morphogenesis (GO:0060560, p=2.25e-07); positive regulation of cell projection organization (GO:0031346, p=1.25e-05); axon extension (GO:0048675, p=4.62e-05); cell growth (GO:0016049, p=1.08e-04); dendrite development (GO:0016358, p=5.11e-04); regulation of axonogenesis (GO:0050770, p=1.49e-03); regulation of developmental growth (GO:0048638, p=3.05e-03); regulation of cellular component size (GO:0032535, p=6.45e-03); regulation of extent of cell growth (GO:0061387, p=1.01e-02); regulation of cell growth (GO:0001558, p=1.21e-02); regulation of cell size (GO:0008361, p=1.69e-02); regulation of axon extension (GO:0030516, p=4.57e-02)"
Magi2,15,"vesicle-mediated transport in synapse (GO:0099003, p=1.11e-13); synaptic vesicle cycle (GO:0099504, p=5.05e-13); regulation of synapse structure or activity (GO:0050803, p=2.87e-11); regulation of synapse organization (GO:0050807, p=5.84e-11); postsynapse organization (GO:0099173, p=3.19e-09); positive regulation of cell projection organization (GO:0031346, p=1.25e-05); cell junction assembly (GO:0034329, p=2.25e-05); synapse assembly (GO:0007416, p=3.82e-04); protein localization to cell periphery (GO:1990778, p=8.53e-04); regulation of postsynaptic membrane neurotransmitter receptor levels (GO:0099072, p=4.49e-03); protein localization to cell junction (GO:1902414, p=4.49e-03); positive regulation of neuron projection development (GO:0010976, p=6.39e-03); protein localization to synapse (GO:0035418, p=1.31e-02); regulation of endocytosis (GO:0030100, p=1.43e-02); receptor internalization (GO:0031623, p=4.45e-02)"
Slc17a7,15,"vesicle-mediated transport in synapse (GO:0099003, p=1.11e-13); synaptic vesicle cycle (GO:0099504, p=5.05e-13); regulation of synapse structure or activity (GO:0050803, p=2.87e-11); learning or memory (GO:0007611, p=1.80e-08); regulation of membrane potential (GO:0042391, p=2.08e-08); cognition (GO:0050890, p=1.08e-07); regulation of neurotransmitter levels (GO:0001505, p=6.04e-07); memory (GO:0007613, p=9.27e-07); neurotransmitter transport (GO:0006836, p=1.46e-06); synaptic vesicle recycling (GO:0036465, p=2.64e-03); synaptic transmission, glutamatergic (GO:0035249, p=5.20e-03); regulation of postsynaptic membrane potential (GO:0060078, p=1.25e-02); regulation of endocytosis (GO:0030100, p=1.43e-02); synaptic vesicle endocytosis (GO:0048488, p=1.78e-02); presynaptic endocytosis (GO:0140238, p=2.71e-02)"
Rock2,15,"regulation of synapse structure or activity (GO:0050803, p=2.87e-11); regulation of synapse organization (GO:0050807, p=5.84e-11); postsynapse organization (GO:0099173, p=3.19e-09); cell junction assembly (GO:0034329, p=2.25e-05); regulation of cell junction assembly (GO:1901888, p=9.50e-05); dendrite development (GO:0016358, p=5.11e-04); protein localization to cell periphery (GO:1990778, p=8.53e-04); postsynaptic actin cytoskeleton organization (GO:0098974, p=1.40e-03); postsynaptic cytoskeleton organization (GO:0099188, p=1.40e-03); regulation of mRNA metabolic process (GO:1903311, p=3.62e-03); actin filament organization (GO:0007015, p=4.69e-03); protein localization to plasma membrane (GO:0072659, p=1.35e-02); regulation of nervous system process (GO:0031644, p=2.21e-02); regulation of actin filament-based process (GO:0032970, p=3.38e-02); positive regulation of protein localization (GO:1903829, p=3.86e-02)"
Nrxn2,15,"postsynapse organization (GO:0099173, p=3.19e-09); learning or memory (GO:0007611, p=1.80e-08); cognition (GO:0050890, p=1.08e-07); regulation of neurotransmitter levels (GO:0001505, p=6.04e-07); neurotransmitter transport (GO:0006836, p=1.46e-06); neurotransmitter secretion (GO:0007269, p=2.31e-06); signal release from synapse (GO:0099643, p=2.31e-06); cell junction assembly (GO:0034329, p=2.25e-05); adult behavior (GO:0030534, p=6.73e-05); synapse assembly (GO:0007416, p=3.82e-04); learning (GO:0007612, p=1.63e-03); protein localization to cell junction (GO:1902414, p=4.49e-03); protein localization to synapse (GO:0035418, p=1.31e-02); regulation of neurotransmitter receptor activity (GO:0099601, p=1.34e-02); regulation of nervous system process (GO:0031644, p=2.21e-02)"
Fgf12,15,"regulation of membrane potential (GO:0042391, p=2.08e-08); regulation of transmembrane transporter activity (GO:0022898, p=3.38e-07); regulation of transporter activity (GO:0032409, p=9.86e-07); locomotory behavior (GO:0007626, p=2.05e-06); regulation of monoatomic ion transmembrane transporter activity (GO:0032412, p=3.02e-06); action potential (GO:0001508, p=3.41e-05); positive regulation of monoatomic ion transport (GO:0043270, p=3.59e-05); adult behavior (GO:0030534, p=6.73e-05); regulation of monoatomic ion transmembrane transport (GO:0034765, p=2.09e-04); regulation of action potential (GO:0098900, p=4.78e-04); regulation of monoatomic cation transmembrane transport (GO:1904062, p=6.72e-04); adult locomotory behavior (GO:0008344, p=6.96e-04); regulation of metal ion transport (GO:0010959, p=1.48e-03); neuromuscular process (GO:0050905, p=3.28e-03); regulation of nervous system process (GO:0031644, p=2.21e-02)"
Ulk2,14,"axonogenesis (GO:0007409, p=6.85e-14); neuron projection extension (GO:1990138, p=3.92e-08); developmental cell growth (GO:0048588, p=1.67e-07); developmental growth involved in morphogenesis (GO:0060560, p=2.25e-07); axon extension (GO:0048675, p=4.62e-05); negative regulation of cell projection organization (GO:0031345, p=9.11e-05); cell growth (GO:0016049, p=1.08e-04); regulation of axonogenesis (GO:0050770, p=1.49e-03); regulation of developmental growth (GO:0048638, p=3.05e-03); regulation of cellular component size (GO:0032535, p=6.45e-03); regulation of extent of cell growth (GO:0061387, p=1.01e-02); regulation of cell growth (GO:0001558, p=1.21e-02); negative regulation of neuron projection development (GO:0010977, p=1.58e-02); regulation of cell size (GO:0008361, p=1.69e-02)"
Prepl,14,"vesicle-mediated transport in synapse (GO:0099003, p=1.11e-13); synaptic vesicle cycle (GO:0099504, p=5.05e-13); regulation of neurotransmitter levels (GO:0001505, p=6.04e-07); synaptic vesicle exocytosis (GO:0016079, p=1.13e-06); neurotransmitter transport (GO:0006836, p=1.46e-06); neurotransmitter secretion (GO:0007269, p=2.31e-06); signal release from synapse (GO:0099643, p=2.31e-06); regulation of neurotransmitter secretion (GO:0046928, p=7.17e-05); regulation of synaptic vesicle exocytosis (GO:2000300, p=9.02e-05); exocytosis (GO:0006887, p=1.13e-04); regulated exocytosis (GO:0045055, p=1.24e-04); regulation of neurotransmitter transport (GO:0051588, p=1.80e-04); protein localization to cell periphery (GO:1990778, p=8.53e-04); protein localization to plasma membrane (GO:0072659, p=1.35e-02)"
Hspa8,14,"regulation of synapse structure or activity (GO:0050803, p=2.87e-11); regulation of synapse organization (GO:0050807, p=5.84e-11); postsynapse organization (GO:0099173, p=3.19e-09); regulation of postsynapse organization (GO:0099175, p=6.79e-05); regulation of mRNA splicing, via spliceosome (GO:0048024, p=7.17e-05); regulation of RNA splicing (GO:0043484, p=1.22e-04); regulation of mRNA processing (GO:0050684, p=3.45e-04); RNA splicing, via transesterification reactions (GO:0000375, p=4.58e-04); RNA splicing, via transesterification reactions with bulged adenosine as nucleophile (GO:0000377, p=4.58e-04); mRNA splicing, via spliceosome (GO:0000398, p=4.58e-04); mRNA processing (GO:0006397, p=8.31e-04); RNA splicing (GO:0008380, p=1.40e-03); regulation of mRNA metabolic process (GO:1903311, p=3.62e-03); regulation of protein-containing complex assembly (GO:0043254, p=3.66e-03)"
Cacng8,14,"regulation of transmembrane transporter activity (GO:0022898, p=3.38e-07); regulation of transporter activity (GO:0032409, p=9.86e-07); regulation of monoatomic ion transmembrane transporter activity (GO:0032412, p=3.02e-06); positive regulation of monoatomic ion transport (GO:0043270, p=3.59e-05); regulation of monoatomic ion transmembrane transport (GO:0034765, p=2.09e-04); positive regulation of monoatomic ion transmembrane transport (GO:0034767, p=9.25e-04); positive regulation of synaptic transmission (GO:0050806, p=1.40e-03); regulation of postsynaptic membrane neurotransmitter receptor levels (GO:0099072, p=4.49e-03); synaptic transmission, glutamatergic (GO:0035249, p=5.20e-03); regulation of neurotransmitter receptor activity (GO:0099601, p=1.34e-02); positive regulation of ion transmembrane transporter activity (GO:0032414, p=1.83e-02); positive regulation of transmembrane transport (GO:0034764, p=3.37e-02); positive regulation of transporter activity (GO:0032411, p=3.43e-02); receptor internalization (GO:0031623, p=4.45e-02)"
Malat1,13,"regulation of synapse structure or activity (GO:0050803, p=2.87e-11); regulation of synapse organization (GO:0050807, p=5.84e-11); regulation of mRNA splicing, via spliceosome (GO:0048024, p=7.17e-05); regulation of RNA splicing (GO:0043484, p=1.22e-04); alternative mRNA splicing, via spliceosome (GO:0000380, p=3.26e-04); regulation of mRNA processing (GO:0050684, p=3.45e-04); RNA splicing, via transesterification reactions (GO:0000375, p=4.58e-04); RNA splicing, via transesterification reactions with bulged adenosine as nucleophile (GO:0000377, p=4.58e-04); mRNA splicing, via spliceosome (GO:0000398, p=4.58e-04); mRNA processing (GO:0006397, p=8.31e-04); RNA splicing (GO:0008380, p=1.40e-03); regulation of mRNA metabolic process (GO:1903311, p=3.62e-03); regulation of alternative mRNA splicing, via spliceosome (GO:0000381, p=4.11e-02)"
Wasl,13,"regulation of synapse structure or activity (GO:0050803, p=2.87e-11); regulation of synapse organization (GO:0050807, p=5.84e-11); postsynapse organization (GO:0099173, p=3.19e-09); positive regulation of cell projection organization (GO:0031346, p=1.25e-05); regulation of postsynapse organization (GO:0099175, p=6.79e-05); dendrite development (GO:0016358, p=5.11e-04); postsynaptic actin cytoskeleton organization (GO:0098974, p=1.40e-03); postsynaptic cytoskeleton organization (GO:0099188, p=1.40e-03); actin filament organization (GO:0007015, p=4.69e-03); dendritic spine organization (GO:0097061, p=5.11e-03); regulation of endocytosis (GO:0030100, p=1.43e-02); neuron projection organization (GO:0106027, p=1.47e-02); protein polymerization (GO:0051258, p=2.79e-02)"
Tuba1a,13,"regulation of synapse structure or activity (GO:0050803, p=2.87e-11); regulation of synapse organization (GO:0050807, p=5.84e-11); learning or memory (GO:0007611, p=1.80e-08); cognition (GO:0050890, p=1.08e-07); memory (GO:0007613, p=9.27e-07); locomotory behavior (GO:0007626, p=2.05e-06); adult behavior (GO:0030534, p=6.73e-05); adult locomotory behavior (GO:0008344, p=6.96e-04); learning (GO:0007612, p=1.63e-03); neuromuscular process (GO:0050905, p=3.28e-03); associative learning (GO:0008306, p=2.04e-02); protein polymerization (GO:0051258, p=2.79e-02); neuron migration (GO:0001764, p=4.84e-02)"
Ncbp1,13,"regulation of mRNA splicing, via spliceosome (GO:0048024, p=7.17e-05); cell growth (GO:0016049, p=1.08e-04); regulation of RNA splicing (GO:0043484, p=1.22e-04); cytoplasmic translation (GO:0002181, p=2.51e-04); alternative mRNA splicing, via spliceosome (GO:0000380, p=3.26e-04); regulation of mRNA processing (GO:0050684, p=3.45e-04); RNA splicing, via transesterification reactions (GO:0000375, p=4.58e-04); RNA splicing, via transesterification reactions with bulged adenosine as nucleophile (GO:0000377, p=4.58e-04); mRNA splicing, via spliceosome (GO:0000398, p=4.58e-04); mRNA processing (GO:0006397, p=8.31e-04); RNA splicing (GO:0008380, p=1.40e-03); regulation of mRNA metabolic process (GO:1903311, p=3.62e-03); regulation of cell growth (GO:0001558, p=1.21e-02)"
Actg1,12,"axonogenesis (GO:0007409, p=6.85e-14); vesicle-mediated transport in synapse (GO:0099003, p=1.11e-13); synaptic vesicle cycle (GO:0099504, p=5.05e-13); cell junction assembly (GO:0034329, p=2.25e-05); regulation of cell junction assembly (GO:1901888, p=9.50e-05); synaptic vesicle recycling (GO:0036465, p=2.64e-03); protein localization to cell junction (GO:1902414, p=4.49e-03); actin filament organization (GO:0007015, p=4.69e-03); regulation of endocytosis (GO:0030100, p=1.43e-02); synaptic vesicle endocytosis (GO:0048488, p=1.78e-02); presynaptic endocytosis (GO:0140238, p=2.71e-02); regulation of actin filament-based process (GO:0032970, p=3.38e-02)"
Rimbp2,12,"vesicle-mediated transport in synapse (GO:0099003, p=1.11e-13); synaptic vesicle cycle (GO:0099504, p=5.05e-13); regulation of membrane potential (GO:0042391, p=2.08e-08); regulation of neurotransmitter levels (GO:0001505, p=6.04e-07); synaptic vesicle exocytosis (GO:0016079, p=1.13e-06); neurotransmitter transport (GO:0006836, p=1.46e-06); neurotransmitter secretion (GO:0007269, p=2.31e-06); signal release from synapse (GO:0099643, p=2.31e-06); exocytosis (GO:0006887, p=1.13e-04); regulated exocytosis (GO:0045055, p=1.24e-04); exocytic process (GO:0140029, p=1.66e-02); regulation of vesicle fusion (GO:0031338, p=3.00e-02)"
Stxbp5l,12,"vesicle-mediated transport in synapse (GO:0099003, p=1.11e-13); synaptic vesicle cycle (GO:0099504, p=5.05e-13); regulation of neurotransmitter levels (GO:0001505, p=6.04e-07); synaptic vesicle exocytosis (GO:0016079, p=1.13e-06); neurotransmitter transport (GO:0006836, p=1.46e-06); neurotransmitter secretion (GO:0007269, p=2.31e-06); signal release from synapse (GO:0099643, p=2.31e-06); regulation of neurotransmitter secretion (GO:0046928, p=7.17e-05); regulation of synaptic vesicle exocytosis (GO:2000300, p=9.02e-05); exocytosis (GO:0006887, p=1.13e-04); regulated exocytosis (GO:0045055, p=1.24e-04); regulation of neurotransmitter transport (GO:0051588, p=1.80e-04)"
Btbd9,12,"vesicle-mediated transport in synapse (GO:0099003, p=1.11e-13); synaptic vesicle cycle (GO:0099504, p=5.05e-13); learning or memory (GO:0007611, p=1.80e-08); cognition (GO:0050890, p=1.08e-07); memory (GO:0007613, p=9.27e-07); locomotory behavior (GO:0007626, p=2.05e-06); adult behavior (GO:0030534, p=6.73e-05); adult locomotory behavior (GO:0008344, p=6.96e-04); synaptic vesicle recycling (GO:0036465, p=2.64e-03); regulation of endocytosis (GO:0030100, p=1.43e-02); synaptic vesicle endocytosis (GO:0048488, p=1.78e-02); presynaptic endocytosis (GO:0140238, p=2.71e-02)"
Trim9,12,"vesicle-mediated transport in synapse (GO:0099003, p=1.11e-13); synaptic vesicle cycle (GO:0099504, p=5.05e-13); regulation of neurotransmitter levels (GO:0001505, p=6.04e-07); synaptic vesicle exocytosis (GO:0016079, p=1.13e-06); neurotransmitter transport (GO:0006836, p=1.46e-06); neurotransmitter secretion (GO:0007269, p=2.31e-06); signal release from synapse (GO:0099643, p=2.31e-06); exocytosis (GO:0006887, p=1.13e-04); regulated exocytosis (GO:0045055, p=1.24e-04); calcium-ion regulated exocytosis (GO:0017156, p=2.27e-04); regulation of protein-containing complex assembly (GO:0043254, p=3.66e-03); regulation of vesicle fusion (GO:0031338, p=3.00e-02)"
Gria1,12,"regulation of synaptic plasticity (GO:0048167, p=1.61e-08); learning or memory (GO:0007611, p=1.80e-08); regulation of membrane potential (GO:0042391, p=2.08e-08); cognition (GO:0050890, p=1.08e-07); memory (GO:0007613, p=9.27e-07); cell junction assembly (GO:0034329, p=2.25e-05); action potential (GO:0001508, p=3.41e-05); synapse assembly (GO:0007416, p=3.82e-04); positive regulation of synaptic transmission (GO:0050806, p=1.40e-03); synaptic transmission, glutamatergic (GO:0035249, p=5.20e-03); regulation of postsynaptic membrane potential (GO:0060078, p=1.25e-02); receptor internalization (GO:0031623, p=4.45e-02)"
Rbfox1,12,"regulation of mRNA splicing, via spliceosome (GO:0048024, p=7.17e-05); regulation of RNA splicing (GO:0043484, p=1.22e-04); alternative mRNA splicing, via spliceosome (GO:0000380, p=3.26e-04); regulation of mRNA processing (GO:0050684, p=3.45e-04); RNA splicing, via transesterification reactions (GO:0000375, p=4.58e-04); RNA splicing, via transesterification reactions with bulged adenosine as nucleophile (GO:0000377, p=4.58e-04); mRNA splicing, via spliceosome (GO:0000398, p=4.58e-04); mRNA processing (GO:0006397, p=8.31e-04); RNA splicing (GO:0008380, p=1.40e-03); neuromuscular process (GO:0050905, p=3.28e-03); regulation of mRNA metabolic process (GO:1903311, p=3.62e-03); regulation of alternative mRNA splicing, via spliceosome (GO:0000381, p=4.11e-02)"
Hnrnpu,12,"regulation of mRNA splicing, via spliceosome (GO:0048024, p=7.17e-05); regulation of RNA splicing (GO:0043484, p=1.22e-04); cytoplasmic translation (GO:0002181, p=2.51e-04); alternative mRNA splicing, via spliceosome (GO:0000380, p=3.26e-04); regulation of mRNA processing (GO:0050684, p=3.45e-04); RNA splicing, via transesterification reactions (GO:0000375, p=4.58e-04); RNA splicing, via transesterification reactions with bulged adenosine as nucleophile (GO:0000377, p=4.58e-04); mRNA splicing, via spliceosome (GO:0000398, p=4.58e-04); mRNA processing (GO:0006397, p=8.31e-04); RNA splicing (GO:0008380, p=1.40e-03); regulation of mRNA metabolic process (GO:1903311, p=3.62e-03); regulation of alternative mRNA splicing, via spliceosome (GO:0000381, p=4.11e-02)"
Cck,11,"axonogenesis (GO:0007409, p=6.85e-14); learning or memory (GO:0007611, p=1.80e-08); regulation of membrane potential (GO:0042391, p=2.08e-08); cognition (GO:0050890, p=1.08e-07); memory (GO:0007613, p=9.27e-07); learning (GO:0007612, p=1.63e-03); regulation of protein-containing complex assembly (GO:0043254, p=3.66e-03); associative learning (GO:0008306, p=2.04e-02); regulation of glutamate secretion (GO:0014048, p=2.99e-02); glutamate secretion (GO:0014047, p=3.81e-02); neuron migration (GO:0001764, p=4.84e-02)"
