gene,frequency,go_terms
Hecw1,12,"regulation of monoatomic ion transmembrane transport (GO:0034765, p=1.86e-12); dendrite morphogenesis (GO:0048813, p=2.02e-06); regulation of metal ion transport (GO:0010959, p=4.78e-06); dendrite development (GO:0016358, p=6.71e-06); regulation of monoatomic cation transmembrane transport (GO:1904062, p=8.39e-06); regulation of transmembrane transporter activity (GO:0022898, p=5.51e-05); sodium ion transport (GO:0006814, p=7.32e-05); regulation of transporter activity (GO:0032409, p=1.04e-04); regulation of monoatomic ion transmembrane transporter activity (GO:0032412, p=2.01e-04); sodium ion transmembrane transport (GO:0035725, p=5.88e-04); regulation of dendrite development (GO:0050773, p=7.91e-03); regulation of sodium ion transport (GO:0002028, p=1.31e-02)"
Epha3,11,"axonogenesis (GO:0007409, p=8.77e-18); axon guidance (GO:0007411, p=1.11e-10); neuron projection guidance (GO:0097485, p=1.11e-10); cell junction assembly (GO:0034329, p=5.61e-10); cell-cell adhesion via plasma-membrane adhesion molecules (GO:0098742, p=3.80e-07); positive regulation of cell projection organization (GO:0031346, p=4.38e-04); regulation of cell junction assembly (GO:1901888, p=1.58e-03); protein localization to cell periphery (GO:1990778, p=3.03e-03); neuron recognition (GO:0008038, p=7.19e-03); ephrin receptor signaling pathway (GO:0048013, p=2.60e-02); positive regulation of protein localization (GO:1903829, p=3.71e-02)"
Sema6d,11,"axonogenesis (GO:0007409, p=8.77e-18); axon guidance (GO:0007411, p=1.11e-10); neuron projection guidance (GO:0097485, p=1.11e-10); developmental cell growth (GO:0048588, p=3.60e-07); neuron projection extension (GO:1990138, p=5.70e-06); regulation of axonogenesis (GO:0050770, p=9.75e-06); developmental growth involved in morphogenesis (GO:0060560, p=1.04e-04); cell growth (GO:0016049, p=3.09e-03); negative chemotaxis (GO:0050919, p=3.79e-03); axon extension (GO:0048675, p=6.37e-03); regulation of extent of cell growth (GO:0061387, p=2.17e-02)"
Adam22,11,"locomotory behavior (GO:0007626, p=2.02e-12); adult behavior (GO:0030534, p=8.99e-06); adult locomotory behavior (GO:0008344, p=4.18e-05); protein localization to cell junction (GO:1902414, p=8.11e-05); protein localization to synapse (GO:0035418, p=2.76e-04); protein localization to cell periphery (GO:1990778, p=3.03e-03); receptor localization to synapse (GO:0097120, p=6.78e-03); protein localization to postsynaptic membrane (GO:1903539, p=8.11e-03); protein localization to postsynapse (GO:0062237, p=9.10e-03); regulation of postsynaptic membrane neurotransmitter receptor levels (GO:0099072, p=3.52e-02); positive regulation of protein localization (GO:1903829, p=3.71e-02)"
Grm1,11,"locomotory behavior (GO:0007626, p=2.02e-12); synaptic transmission, glutamatergic (GO:0035249, p=2.06e-07); chemical synaptic transmission, postsynaptic (GO:0099565, p=1.35e-05); regulation of nervous system process (GO:0031644, p=3.98e-05); regulation of synaptic transmission, glutamatergic (GO:0051966, p=3.88e-04); calcium ion homeostasis (GO:0055074, p=3.67e-03); intracellular calcium ion homeostasis (GO:0006874, p=5.61e-03); sensory perception (GO:0007600, p=8.98e-03); amide transport (GO:0042886, p=9.63e-03); second-messenger-mediated signaling (GO:0019932, p=1.12e-02); calcium-mediated signaling (GO:0019722, p=1.27e-02)"
Dlg2,11,"postsynapse organization (GO:0099173, p=1.39e-10); protein localization to cell junction (GO:1902414, p=8.11e-05); protein localization to synapse (GO:0035418, p=2.76e-04); cytoskeleton-dependent intracellular transport (GO:0030705, p=1.71e-03); protein localization to cell periphery (GO:1990778, p=3.03e-03); receptor localization to synapse (GO:0097120, p=6.78e-03); protein localization to postsynaptic membrane (GO:1903539, p=8.11e-03); sensory perception (GO:0007600, p=8.98e-03); protein localization to postsynapse (GO:0062237, p=9.10e-03); transport along microtubule (GO:0010970, p=9.42e-03); regulation of postsynaptic membrane neurotransmitter receptor levels (GO:0099072, p=3.52e-02)"
Grm7,11,"transmission of nerve impulse (GO:0019226, p=5.31e-09); synaptic transmission, glutamatergic (GO:0035249, p=2.06e-07); cognition (GO:0050890, p=8.85e-07); adult behavior (GO:0030534, p=8.99e-06); associative learning (GO:0008306, p=1.87e-05); learning or memory (GO:0007611, p=2.29e-05); learning (GO:0007612, p=7.83e-05); memory (GO:0007613, p=9.18e-05); regulation of synaptic transmission, glutamatergic (GO:0051966, p=3.88e-04); sensory perception (GO:0007600, p=8.98e-03); amide transport (GO:0042886, p=9.63e-03)"
Gpr158,11,"regulation of synapse organization (GO:0050807, p=5.32e-08); regulation of synapse structure or activity (GO:0050803, p=9.10e-08); cognition (GO:0050890, p=8.85e-07); neurotransmitter secretion (GO:0007269, p=2.07e-05); signal release from synapse (GO:0099643, p=2.07e-05); regulation of neurotransmitter levels (GO:0001505, p=7.63e-05); neurotransmitter transport (GO:0006836, p=1.29e-04); positive regulation of synaptic transmission (GO:0050806, p=2.10e-04); regulation of neurotransmitter secretion (GO:0046928, p=3.06e-04); regulation of neurotransmitter transport (GO:0051588, p=1.82e-03); protein localization to cell periphery (GO:1990778, p=3.03e-03)"
Ptprn2,11,"neurotransmitter secretion (GO:0007269, p=2.07e-05); signal release from synapse (GO:0099643, p=2.07e-05); regulation of neurotransmitter levels (GO:0001505, p=7.63e-05); neurotransmitter transport (GO:0006836, p=1.29e-04); insulin secretion (GO:0030073, p=8.09e-03); amide transport (GO:0042886, p=9.63e-03); hormone secretion (GO:0046879, p=1.42e-02); peptide hormone secretion (GO:0030072, p=1.47e-02); hormone transport (GO:0009914, p=1.78e-02); peptide secretion (GO:0002790, p=1.90e-02); peptide transport (GO:0015833, p=3.27e-02)"
Pex5l,10,"regulation of membrane potential (GO:0042391, p=5.22e-16); amide transport (GO:0042886, p=9.63e-03); regulated exocytosis (GO:0045055, p=9.91e-03); second-messenger-mediated signaling (GO:0019932, p=1.12e-02); hormone secretion (GO:0046879, p=1.42e-02); peptide hormone secretion (GO:0030072, p=1.47e-02); hormone transport (GO:0009914, p=1.78e-02); peptide secretion (GO:0002790, p=1.90e-02); regulation of hormone secretion (GO:0046883, p=2.78e-02); peptide transport (GO:0015833, p=3.27e-02)"
Slit3,9,"axonogenesis (GO:0007409, p=8.77e-18); axon guidance (GO:0007411, p=1.11e-10); neuron projection guidance (GO:0097485, p=1.11e-10); developmental cell growth (GO:0048588, p=3.60e-07); neuron projection extension (GO:1990138, p=5.70e-06); developmental growth involved in morphogenesis (GO:0060560, p=1.04e-04); cell growth (GO:0016049, p=3.09e-03); negative chemotaxis (GO:0050919, p=3.79e-03); axon extension (GO:0048675, p=6.37e-03)"
Cntn1,9,"axonogenesis (GO:0007409, p=8.77e-18); locomotory behavior (GO:0007626, p=2.02e-12); axon guidance (GO:0007411, p=1.11e-10); neuron projection guidance (GO:0097485, p=1.11e-10); regulation of metal ion transport (GO:0010959, p=4.78e-06); sodium ion transport (GO:0006814, p=7.32e-05); positive regulation of monoatomic ion transport (GO:0043270, p=3.67e-04); positive regulation of cell projection organization (GO:0031346, p=4.38e-04); regulation of sodium ion transport (GO:0002028, p=1.31e-02)"
Cntn5,9,"axonogenesis (GO:0007409, p=8.77e-18); axon guidance (GO:0007411, p=1.11e-10); neuron projection guidance (GO:0097485, p=1.11e-10); synapse assembly (GO:0007416, p=4.33e-10); cell junction assembly (GO:0034329, p=5.61e-10); cell-cell adhesion via plasma-membrane adhesion molecules (GO:0098742, p=3.80e-07); homophilic cell adhesion via plasma membrane adhesion molecules (GO:0007156, p=3.42e-03); neuron recognition (GO:0008038, p=7.19e-03); sensory perception (GO:0007600, p=8.98e-03)"
Actb,9,"axonogenesis (GO:0007409, p=8.77e-18); postsynapse organization (GO:0099173, p=1.39e-10); cell junction assembly (GO:0034329, p=5.61e-10); synaptic vesicle cycle (GO:0099504, p=2.77e-05); regulation of transmembrane transporter activity (GO:0022898, p=5.51e-05); vesicle-mediated transport in synapse (GO:0099003, p=5.51e-05); protein localization to cell junction (GO:1902414, p=8.11e-05); regulation of transporter activity (GO:0032409, p=1.04e-04); protein localization to cell periphery (GO:1990778, p=3.03e-03)"
Chl1,9,"axonogenesis (GO:0007409, p=8.77e-18); locomotory behavior (GO:0007626, p=2.02e-12); axon guidance (GO:0007411, p=1.11e-10); neuron projection guidance (GO:0097485, p=1.11e-10); cognition (GO:0050890, p=8.85e-07); adult behavior (GO:0030534, p=8.99e-06); adult locomotory behavior (GO:0008344, p=4.18e-05); neuron migration (GO:0001764, p=3.13e-02); exploration behavior (GO:0035640, p=4.80e-02)"
Hsp90ab1,9,"axonogenesis (GO:0007409, p=8.77e-18); developmental cell growth (GO:0048588, p=3.60e-07); neuron projection extension (GO:1990138, p=5.70e-06); developmental growth involved in morphogenesis (GO:0060560, p=1.04e-04); cell growth (GO:0016049, p=3.09e-03); axon extension (GO:0048675, p=6.37e-03); central nervous system neuron development (GO:0021954, p=8.23e-03); central nervous system neuron differentiation (GO:0021953, p=1.61e-02); positive regulation of protein localization (GO:1903829, p=3.71e-02)"
Gli3,9,"axonogenesis (GO:0007409, p=8.77e-18); axon guidance (GO:0007411, p=1.11e-10); neuron projection guidance (GO:0097485, p=1.11e-10); positive regulation of nervous system development (GO:0051962, p=7.38e-03); forebrain development (GO:0030900, p=1.29e-02); central nervous system neuron differentiation (GO:0021953, p=1.61e-02); nerve development (GO:0021675, p=2.88e-02); telencephalon development (GO:0021537, p=3.65e-02); positive regulation of protein localization (GO:1903829, p=3.71e-02)"
Nalcn,9,"regulation of membrane potential (GO:0042391, p=5.22e-16); regulation of monoatomic ion transmembrane transport (GO:0034765, p=1.86e-12); calcium ion transmembrane transport (GO:0070588, p=8.45e-07); calcium ion transport (GO:0006816, p=1.25e-06); potassium ion transmembrane transport (GO:0071805, p=2.65e-05); sodium ion transport (GO:0006814, p=7.32e-05); positive regulation of synaptic transmission (GO:0050806, p=2.10e-04); potassium ion transport (GO:0006813, p=2.14e-04); sodium ion transmembrane transport (GO:0035725, p=5.88e-04)"
Scn3a,9,"regulation of membrane potential (GO:0042391, p=5.22e-16); regulation of monoatomic ion transmembrane transport (GO:0034765, p=1.86e-12); action potential (GO:0001508, p=2.53e-11); transmission of nerve impulse (GO:0019226, p=5.31e-09); neuronal action potential (GO:0019228, p=6.81e-06); membrane depolarization during action potential (GO:0086010, p=9.35e-06); sodium ion transport (GO:0006814, p=7.32e-05); membrane depolarization (GO:0051899, p=1.01e-04); sodium ion transmembrane transport (GO:0035725, p=5.88e-04)"
Pcdh15,9,"locomotory behavior (GO:0007626, p=2.02e-12); cell-cell adhesion via plasma-membrane adhesion molecules (GO:0098742, p=3.80e-07); adult behavior (GO:0030534, p=8.99e-06); adult locomotory behavior (GO:0008344, p=4.18e-05); homophilic cell adhesion via plasma membrane adhesion molecules (GO:0007156, p=3.42e-03); sensory perception (GO:0007600, p=8.98e-03); neuromuscular process (GO:0050905, p=1.27e-02); walking behavior (GO:0090659, p=1.91e-02); startle response (GO:0001964, p=2.20e-02)"
Atp2b1,9,"calcium ion transmembrane transport (GO:0070588, p=8.45e-07); calcium ion transport (GO:0006816, p=1.25e-06); regulation of metal ion transport (GO:0010959, p=4.78e-06); positive regulation of monoatomic ion transport (GO:0043270, p=3.67e-04); positive regulation of calcium ion transport (GO:0051928, p=3.22e-03); calcium ion homeostasis (GO:0055074, p=3.67e-03); intracellular calcium ion homeostasis (GO:0006874, p=5.61e-03); regulation of calcium ion transport (GO:0051924, p=8.11e-03); regulation of blood circulation (GO:1903522, p=8.51e-03)"
Nnat,9,"insulin secretion (GO:0030073, p=8.09e-03); amide transport (GO:0042886, p=9.63e-03); hormone secretion (GO:0046879, p=1.42e-02); peptide hormone secretion (GO:0030072, p=1.47e-02); hormone transport (GO:0009914, p=1.78e-02); peptide secretion (GO:0002790, p=1.90e-02); regulation of hormone secretion (GO:0046883, p=2.78e-02); peptide transport (GO:0015833, p=3.27e-02); positive regulation of protein localization (GO:1903829, p=3.71e-02)"
Foxp1,8,"axonogenesis (GO:0007409, p=8.77e-18); regulation of membrane potential (GO:0042391, p=5.22e-16); action potential (GO:0001508, p=2.53e-11); axon guidance (GO:0007411, p=1.11e-10); neuron projection guidance (GO:0097485, p=1.11e-10); developmental cell growth (GO:0048588, p=3.60e-07); regulation of action potential (GO:0098900, p=6.04e-04); cell growth (GO:0016049, p=3.09e-03)"
Slc4a10,8,"locomotory behavior (GO:0007626, p=2.02e-12); sodium ion transport (GO:0006814, p=7.32e-05); regulation of synaptic plasticity (GO:0048167, p=4.31e-03); central nervous system neuron development (GO:0021954, p=8.23e-03); sensory perception (GO:0007600, p=8.98e-03); forebrain development (GO:0030900, p=1.29e-02); central nervous system neuron differentiation (GO:0021953, p=1.61e-02); exploration behavior (GO:0035640, p=4.80e-02)"
Lrrtm4,8,"postsynapse organization (GO:0099173, p=1.39e-10); synapse assembly (GO:0007416, p=4.33e-10); cell junction assembly (GO:0034329, p=5.61e-10); regulation of synapse organization (GO:0050807, p=5.32e-08); regulation of synapse structure or activity (GO:0050803, p=9.10e-08); regulation of cell junction assembly (GO:1901888, p=1.58e-03); positive regulation of nervous system development (GO:0051962, p=7.38e-03); regulation of synapse assembly (GO:0051963, p=7.91e-03)"
Shisa6,8,"postsynapse organization (GO:0099173, p=1.39e-10); regulation of nervous system process (GO:0031644, p=3.98e-05); regulation of transmembrane transporter activity (GO:0022898, p=5.51e-05); regulation of transporter activity (GO:0032409, p=1.04e-04); regulation of monoatomic ion transmembrane transporter activity (GO:0032412, p=2.01e-04); regulation of synaptic plasticity (GO:0048167, p=4.31e-03); receptor localization to synapse (GO:0097120, p=6.78e-03); regulation of postsynaptic membrane neurotransmitter receptor levels (GO:0099072, p=3.52e-02)"
Lrrc7,8,"protein localization to cell junction (GO:1902414, p=8.11e-05); protein localization to synapse (GO:0035418, p=2.76e-04); positive regulation of cell projection organization (GO:0031346, p=4.38e-04); protein localization to cell periphery (GO:1990778, p=3.03e-03); receptor localization to synapse (GO:0097120, p=6.78e-03); protein localization to postsynaptic membrane (GO:1903539, p=8.11e-03); protein localization to postsynapse (GO:0062237, p=9.10e-03); regulation of postsynaptic membrane neurotransmitter receptor levels (GO:0099072, p=3.52e-02)"
Tubb2b,7,"axonogenesis (GO:0007409, p=8.77e-18); axon guidance (GO:0007411, p=1.11e-10); neuron projection guidance (GO:0097485, p=1.11e-10); positive regulation of cell projection organization (GO:0031346, p=4.38e-04); forebrain development (GO:0030900, p=1.29e-02); neuron migration (GO:0001764, p=3.13e-02); telencephalon development (GO:0021537, p=3.65e-02)"
Gabrb2,7,"regulation of membrane potential (GO:0042391, p=5.22e-16); synapse assembly (GO:0007416, p=4.33e-10); cell junction assembly (GO:0034329, p=5.61e-10); regulation of postsynaptic membrane potential (GO:0060078, p=5.39e-06); chemical synaptic transmission, postsynaptic (GO:0099565, p=1.35e-05); inhibitory synapse assembly (GO:1904862, p=1.57e-02); nerve development (GO:0021675, p=2.88e-02)"
Gabra2,7,"regulation of membrane potential (GO:0042391, p=5.22e-16); synapse assembly (GO:0007416, p=4.33e-10); cell junction assembly (GO:0034329, p=5.61e-10); regulation of postsynaptic membrane potential (GO:0060078, p=5.39e-06); regulation of neurotransmitter levels (GO:0001505, p=7.63e-05); neurotransmitter transport (GO:0006836, p=1.29e-04); inhibitory synapse assembly (GO:1904862, p=1.57e-02)"
Dpp10,7,"regulation of monoatomic ion transmembrane transport (GO:0034765, p=1.86e-12); regulation of metal ion transport (GO:0010959, p=4.78e-06); regulation of monoatomic cation transmembrane transport (GO:1904062, p=8.39e-06); potassium ion transmembrane transport (GO:0071805, p=2.65e-05); potassium ion transport (GO:0006813, p=2.14e-04); protein localization to cell periphery (GO:1990778, p=3.03e-03); positive regulation of protein localization (GO:1903829, p=3.71e-02)"
Sh3gl2,7,"postsynapse organization (GO:0099173, p=1.39e-10); developmental cell growth (GO:0048588, p=3.60e-07); neuron projection extension (GO:1990138, p=5.70e-06); synaptic vesicle cycle (GO:0099504, p=2.77e-05); vesicle-mediated transport in synapse (GO:0099003, p=5.51e-05); developmental growth involved in morphogenesis (GO:0060560, p=1.04e-04); cell growth (GO:0016049, p=3.09e-03)"
Lrfn5,7,"synapse assembly (GO:0007416, p=4.33e-10); cell junction assembly (GO:0034329, p=5.61e-10); regulation of synapse organization (GO:0050807, p=5.32e-08); regulation of synapse structure or activity (GO:0050803, p=9.10e-08); cell-cell adhesion via plasma-membrane adhesion molecules (GO:0098742, p=3.80e-07); regulation of cell junction assembly (GO:1901888, p=1.58e-03); regulation of synapse assembly (GO:0051963, p=7.91e-03)"
Lingo2,7,"synapse assembly (GO:0007416, p=4.33e-10); cell junction assembly (GO:0034329, p=5.61e-10); regulation of synapse organization (GO:0050807, p=5.32e-08); regulation of synapse structure or activity (GO:0050803, p=9.10e-08); regulation of cell junction assembly (GO:1901888, p=1.58e-03); positive regulation of nervous system development (GO:0051962, p=7.38e-03); regulation of synapse assembly (GO:0051963, p=7.91e-03)"
Atp2c1,7,"cell-cell adhesion via plasma-membrane adhesion molecules (GO:0098742, p=3.80e-07); calcium ion transmembrane transport (GO:0070588, p=8.45e-07); calcium ion transport (GO:0006816, p=1.25e-06); protein localization to cell periphery (GO:1990778, p=3.03e-03); calcium ion homeostasis (GO:0055074, p=3.67e-03); intracellular calcium ion homeostasis (GO:0006874, p=5.61e-03); positive regulation of protein localization (GO:1903829, p=3.71e-02)"
Nbea,7,"protein localization to cell junction (GO:1902414, p=8.11e-05); protein localization to synapse (GO:0035418, p=2.76e-04); protein localization to cell periphery (GO:1990778, p=3.03e-03); receptor localization to synapse (GO:0097120, p=6.78e-03); protein localization to postsynaptic membrane (GO:1903539, p=8.11e-03); protein localization to postsynapse (GO:0062237, p=9.10e-03); regulation of postsynaptic membrane neurotransmitter receptor levels (GO:0099072, p=3.52e-02)"
Tenm2,6,"axonogenesis (GO:0007409, p=8.77e-18); axon guidance (GO:0007411, p=1.11e-10); neuron projection guidance (GO:0097485, p=1.11e-10); cell-cell adhesion via plasma-membrane adhesion molecules (GO:0098742, p=3.80e-07); second-messenger-mediated signaling (GO:0019932, p=1.12e-02); calcium-mediated signaling (GO:0019722, p=1.27e-02)"
Dscaml1,6,"axonogenesis (GO:0007409, p=8.77e-18); axon guidance (GO:0007411, p=1.11e-10); neuron projection guidance (GO:0097485, p=1.11e-10); cell-cell adhesion via plasma-membrane adhesion molecules (GO:0098742, p=3.80e-07); homophilic cell adhesion via plasma membrane adhesion molecules (GO:0007156, p=3.42e-03); neuron recognition (GO:0008038, p=7.19e-03)"
Actg1,6,"axonogenesis (GO:0007409, p=8.77e-18); cell junction assembly (GO:0034329, p=5.61e-10); synaptic vesicle cycle (GO:0099504, p=2.77e-05); vesicle-mediated transport in synapse (GO:0099003, p=5.51e-05); protein localization to cell junction (GO:1902414, p=8.11e-05); regulation of cell junction assembly (GO:1901888, p=1.58e-03)"
Cdh11,6,"axonogenesis (GO:0007409, p=8.77e-18); cell junction assembly (GO:0034329, p=5.61e-10); cell-cell adhesion via plasma-membrane adhesion molecules (GO:0098742, p=3.80e-07); homophilic cell adhesion via plasma membrane adhesion molecules (GO:0007156, p=3.42e-03); central nervous system neuron development (GO:0021954, p=8.23e-03); central nervous system neuron differentiation (GO:0021953, p=1.61e-02)"
Ubb,6,"regulation of membrane potential (GO:0042391, p=5.22e-16); cytoskeleton-dependent intracellular transport (GO:0030705, p=1.71e-03); central nervous system neuron development (GO:0021954, p=8.23e-03); transport along microtubule (GO:0010970, p=9.42e-03); forebrain development (GO:0030900, p=1.29e-02); central nervous system neuron differentiation (GO:0021953, p=1.61e-02)"
Kcnip4,6,"regulation of monoatomic ion transmembrane transport (GO:0034765, p=1.86e-12); regulation of metal ion transport (GO:0010959, p=4.78e-06); regulation of monoatomic cation transmembrane transport (GO:1904062, p=8.39e-06); potassium ion transmembrane transport (GO:0071805, p=2.65e-05); potassium ion transport (GO:0006813, p=2.14e-04); protein localization to cell periphery (GO:1990778, p=3.03e-03)"
Zfp804a,6,"postsynapse organization (GO:0099173, p=1.39e-10); regulation of synapse organization (GO:0050807, p=5.32e-08); regulation of synapse structure or activity (GO:0050803, p=9.10e-08); positive regulation of cell projection organization (GO:0031346, p=4.38e-04); regulation of postsynapse organization (GO:0099175, p=7.91e-03); dendritic spine organization (GO:0097061, p=3.54e-02)"
Hspa8,6,"postsynapse organization (GO:0099173, p=1.39e-10); regulation of synapse organization (GO:0050807, p=5.32e-08); regulation of synapse structure or activity (GO:0050803, p=9.10e-08); cytoskeleton-dependent intracellular transport (GO:0030705, p=1.71e-03); regulation of postsynapse organization (GO:0099175, p=7.91e-03); transport along microtubule (GO:0010970, p=9.42e-03)"
Nrg3,6,"synapse assembly (GO:0007416, p=4.33e-10); cell junction assembly (GO:0034329, p=5.61e-10); negative chemotaxis (GO:0050919, p=3.79e-03); forebrain development (GO:0030900, p=1.29e-02); neuron migration (GO:0001764, p=3.13e-02); telencephalon development (GO:0021537, p=3.65e-02)"
Cdh8,6,"cell junction assembly (GO:0034329, p=5.61e-10); regulation of synapse organization (GO:0050807, p=5.32e-08); regulation of synapse structure or activity (GO:0050803, p=9.10e-08); synaptic transmission, glutamatergic (GO:0035249, p=2.06e-07); cell-cell adhesion via plasma-membrane adhesion molecules (GO:0098742, p=3.80e-07); homophilic cell adhesion via plasma membrane adhesion molecules (GO:0007156, p=3.42e-03)"
Brinp1,6,"cognition (GO:0050890, p=8.85e-07); learning or memory (GO:0007611, p=2.29e-05); memory (GO:0007613, p=9.18e-05); central nervous system neuron development (GO:0021954, p=8.23e-03); central nervous system neuron differentiation (GO:0021953, p=1.61e-02); exploration behavior (GO:0035640, p=4.80e-02)"
Mctp1,6,"neurotransmitter secretion (GO:0007269, p=2.07e-05); signal release from synapse (GO:0099643, p=2.07e-05); regulation of neurotransmitter levels (GO:0001505, p=7.63e-05); neurotransmitter transport (GO:0006836, p=1.29e-04); regulation of neurotransmitter secretion (GO:0046928, p=3.06e-04); regulation of neurotransmitter transport (GO:0051588, p=1.82e-03)"
Unc5d,5,"axonogenesis (GO:0007409, p=8.77e-18); axon guidance (GO:0007411, p=1.11e-10); neuron projection guidance (GO:0097485, p=1.11e-10); cell-cell adhesion via plasma-membrane adhesion molecules (GO:0098742, p=3.80e-07); neuron migration (GO:0001764, p=3.13e-02)"
Unc5c,5,"axonogenesis (GO:0007409, p=8.77e-18); axon guidance (GO:0007411, p=1.11e-10); neuron projection guidance (GO:0097485, p=1.11e-10); negative chemotaxis (GO:0050919, p=3.79e-03); neuron migration (GO:0001764, p=3.13e-02)"
Celf4,5,"regulation of membrane potential (GO:0042391, p=5.22e-16); regulation of postsynaptic membrane potential (GO:0060078, p=5.39e-06); chemical synaptic transmission, postsynaptic (GO:0099565, p=1.35e-05); regulation of nervous system process (GO:0031644, p=3.98e-05); modulation of excitatory postsynaptic potential (GO:0098815, p=4.41e-02)"
Kcnh7,5,"regulation of membrane potential (GO:0042391, p=5.22e-16); regulation of monoatomic ion transmembrane transport (GO:0034765, p=1.86e-12); action potential (GO:0001508, p=2.53e-11); potassium ion transmembrane transport (GO:0071805, p=2.65e-05); potassium ion transport (GO:0006813, p=2.14e-04)"
Prex2,5,"locomotory behavior (GO:0007626, p=2.02e-12); dendrite morphogenesis (GO:0048813, p=2.02e-06); dendrite development (GO:0016358, p=6.71e-06); adult behavior (GO:0030534, p=8.99e-06); adult locomotory behavior (GO:0008344, p=4.18e-05)"
Ryr3,5,"calcium ion transmembrane transport (GO:0070588, p=8.45e-07); calcium ion transport (GO:0006816, p=1.25e-06); calcium ion transmembrane import into cytosol (GO:0097553, p=2.68e-04); calcium ion homeostasis (GO:0055074, p=3.67e-03); intracellular calcium ion homeostasis (GO:0006874, p=5.61e-03)"
Tafa2,5,"cognition (GO:0050890, p=8.85e-07); associative learning (GO:0008306, p=1.87e-05); learning or memory (GO:0007611, p=2.29e-05); learning (GO:0007612, p=7.83e-05); memory (GO:0007613, p=9.18e-05)"
Phactr1,5,"dendrite morphogenesis (GO:0048813, p=2.02e-06); dendrite development (GO:0016358, p=6.71e-06); forebrain development (GO:0030900, p=1.29e-02); neuron migration (GO:0001764, p=3.13e-02); telencephalon development (GO:0021537, p=3.65e-02)"
Sgcd,5,"heart contraction (GO:0060047, p=1.92e-03); calcium ion homeostasis (GO:0055074, p=3.67e-03); heart process (GO:0003015, p=3.84e-03); second-messenger-mediated signaling (GO:0019932, p=1.12e-02); calcium-mediated signaling (GO:0019722, p=1.27e-02)"
Epha6,4,"axonogenesis (GO:0007409, p=8.77e-18); axon guidance (GO:0007411, p=1.11e-10); neuron projection guidance (GO:0097485, p=1.11e-10); ephrin receptor signaling pathway (GO:0048013, p=2.60e-02)"
Kcnb2,4,"regulation of monoatomic ion transmembrane transport (GO:0034765, p=1.86e-12); potassium ion transmembrane transport (GO:0071805, p=2.65e-05); potassium ion transport (GO:0006813, p=2.14e-04); protein localization to cell periphery (GO:1990778, p=3.03e-03)"
Grm3,4,"synaptic transmission, glutamatergic (GO:0035249, p=2.06e-07); regulation of nervous system process (GO:0031644, p=3.98e-05); regulation of synaptic transmission, glutamatergic (GO:0051966, p=3.88e-04); sensory perception (GO:0007600, p=8.98e-03)"
Agbl4,4,"cytoskeleton-dependent intracellular transport (GO:0030705, p=1.71e-03); central nervous system neuron development (GO:0021954, p=8.23e-03); transport along microtubule (GO:0010970, p=9.42e-03); central nervous system neuron differentiation (GO:0021953, p=1.61e-02)"
Plppr4,3,"axonogenesis (GO:0007409, p=8.77e-18); synaptic transmission, glutamatergic (GO:0035249, p=2.06e-07); regulation of synaptic transmission, glutamatergic (GO:0051966, p=3.88e-04)"
Kcnq5,3,"regulation of monoatomic ion transmembrane transport (GO:0034765, p=1.86e-12); potassium ion transmembrane transport (GO:0071805, p=2.65e-05); potassium ion transport (GO:0006813, p=2.14e-04)"
Kcnj3,3,"regulation of monoatomic ion transmembrane transport (GO:0034765, p=1.86e-12); potassium ion transmembrane transport (GO:0071805, p=2.65e-05); potassium ion transport (GO:0006813, p=2.14e-04)"
Sobp,3,"locomotory behavior (GO:0007626, p=2.02e-12); cognition (GO:0050890, p=8.85e-07); sensory perception (GO:0007600, p=8.98e-03)"
Npas3,3,"locomotory behavior (GO:0007626, p=2.02e-12); neuromuscular process (GO:0050905, p=1.27e-02); startle response (GO:0001964, p=2.20e-02)"
Frmpd4,3,"postsynapse organization (GO:0099173, p=1.39e-10); regulation of synapse organization (GO:0050807, p=5.32e-08); regulation of synapse structure or activity (GO:0050803, p=9.10e-08)"
Sorbs2,3,"postsynapse organization (GO:0099173, p=1.39e-10); developmental cell growth (GO:0048588, p=3.60e-07); cell growth (GO:0016049, p=3.09e-03)"
Cdh12,3,"cell junction assembly (GO:0034329, p=5.61e-10); cell-cell adhesion via plasma-membrane adhesion molecules (GO:0098742, p=3.80e-07); homophilic cell adhesion via plasma membrane adhesion molecules (GO:0007156, p=3.42e-03)"
Gria4,3,"synaptic transmission, glutamatergic (GO:0035249, p=2.06e-07); positive regulation of synaptic transmission (GO:0050806, p=2.10e-04); regulation of synaptic transmission, glutamatergic (GO:0051966, p=3.88e-04)"
Nkain3,3,"regulation of metal ion transport (GO:0010959, p=4.78e-06); sodium ion transport (GO:0006814, p=7.32e-05); regulation of sodium ion transport (GO:0002028, p=1.31e-02)"
Nkain2,3,"regulation of metal ion transport (GO:0010959, p=4.78e-06); sodium ion transport (GO:0006814, p=7.32e-05); regulation of sodium ion transport (GO:0002028, p=1.31e-02)"
Anks1b,3,"chemical synaptic transmission, postsynaptic (GO:0099565, p=1.35e-05); receptor localization to synapse (GO:0097120, p=6.78e-03); ephrin receptor signaling pathway (GO:0048013, p=2.60e-02)"
Bicd1,3,"cytoskeleton-dependent intracellular transport (GO:0030705, p=1.71e-03); transport along microtubule (GO:0010970, p=9.42e-03); positive regulation of protein localization (GO:1903829, p=3.71e-02)"
