"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type","comparison","Regulation","Viz"
3.11246832401745e-13,2.96802889801463,0.388,0.128,7.79579941116652e-09,"Gm34544","ExN_23","24hrvs1hr_PTZ","Up","Sig"
4.21969464370163e-13,0.748716071957969,0.871,0.68,1.05690691740795e-08,"Prpf4b","ExN_23","24hrvs1hr_PTZ","Up","Sig"
4.52989907976418e-13,1.17730111400998,0.763,0.432,1.13460382250853e-08,"Lrfn2","ExN_23","24hrvs1hr_PTZ","Up","Sig"
5.27684950767953e-13,-0.814375115404705,0.957,0.989,1.32169249618849e-08,"Ralyl","ExN_23","24hrvs1hr_PTZ","Down","Sig"
5.95571181539631e-13,1.00011671714106,0.835,0.499,1.49172713840231e-08,"Nav1","ExN_23","24hrvs1hr_PTZ","Up","Sig"
6.91028727315379e-13,1.16582479619433,0.799,0.454,1.73081965330683e-08,"Mpped2","ExN_23","24hrvs1hr_PTZ","Up","Sig"
7.67085608595052e-13,1.57087630318817,0.496,0.179,1.92131932384803e-08,"Gm42439","ExN_23","24hrvs1hr_PTZ","Up","Sig"
7.76933808092068e-13,1.95329084331539,0.453,0.128,1.9459861091282e-08,"5530401A14Rik","ExN_23","24hrvs1hr_PTZ","Up","Sig"
9.42265897757628e-13,1.14010461511662,0.647,0.393,2.36009339411353e-08,"Rapgefl1","ExN_23","24hrvs1hr_PTZ","Up","Sig"
1.10372427631534e-12,1.44960478849539,0.525,0.223,2.76449819488702e-08,"Leng9","ExN_23","24hrvs1hr_PTZ","Up","Sig"
1.19796771138404e-12,-1.07244626470217,0.871,0.903,3.0005497267036e-08,"Dlg1","ExN_23","24hrvs1hr_PTZ","Down","Sig"
1.29932160575111e-12,0.739997055729506,0.964,0.904,3.25441082592481e-08,"Msra","ExN_23","24hrvs1hr_PTZ","Up","Sig"
1.41414904350036e-12,0.531481565766072,1,0.992,3.54201910925536e-08,"Auts2","ExN_23","24hrvs1hr_PTZ","Up","Sig"
1.69626390977809e-12,1.51067349018922,0.504,0.206,4.24863221482118e-08,"Prrt1","ExN_23","24hrvs1hr_PTZ","Up","Sig"
2.27034988096874e-12,-0.754491514673348,1,0.983,5.68654534686241e-08,"Kcnq5","ExN_23","24hrvs1hr_PTZ","Down","Sig"
2.3209022905964e-12,-1.16918649390278,0.784,0.895,5.8131639672568e-08,"Brinp1","ExN_23","24hrvs1hr_PTZ","Down","Sig"
2.4190259088218e-12,0.670645900922616,0.964,0.868,6.05893419382597e-08,"Dpp6","ExN_23","24hrvs1hr_PTZ","Up","Sig"
2.95253997974629e-12,0.857676206789727,0.993,0.885,7.39522688727054e-08,"Epha6","ExN_23","24hrvs1hr_PTZ","Up","Sig"
3.45855179288612e-12,1.31540268842637,0.655,0.312,8.66263467564187e-08,"Trim46","ExN_23","24hrvs1hr_PTZ","Up","Sig"
3.79341751071376e-12,-2.49276878967407,0.194,0.429,9.50137283908475e-08,"Frmd6","ExN_23","24hrvs1hr_PTZ","Down","Sig"
4.83357213877508e-12,1.21972024006601,0.719,0.388,1.21066481359899e-07,"Prkcg","ExN_23","24hrvs1hr_PTZ","Up","Sig"
5.30323130119907e-12,1.1315174144093,0.727,0.407,1.32830034401133e-07,"Fhl1","ExN_23","24hrvs1hr_PTZ","Up","Sig"
5.41670662977171e-12,1.45588447502462,0.59,0.289,1.35672250955892e-07,"Taf1d","ExN_23","24hrvs1hr_PTZ","Up","Sig"
9.24683245808935e-12,1.59848391607361,0.583,0.236,2.31605412577764e-07,"Cntnap3","ExN_23","24hrvs1hr_PTZ","Up","Sig"
1.44048632258842e-11,1.03238116891361,0.741,0.372,3.60798609218722e-07,"L1cam","ExN_23","24hrvs1hr_PTZ","Up","Sig"
1.55570196258226e-11,-1.00482522814961,0.856,0.888,3.89656670567979e-07,"Ntrk2","ExN_23","24hrvs1hr_PTZ","Down","Sig"
1.6086915704528e-11,1.09600924341586,0.748,0.412,4.02928977651312e-07,"Mat2a","ExN_23","24hrvs1hr_PTZ","Up","Sig"
1.72015258263888e-11,1.38060644364701,0.669,0.329,4.3084661737356e-07,"Carmil3","ExN_23","24hrvs1hr_PTZ","Up","Sig"
2.03935759975603e-11,0.778485235507804,0.878,0.667,5.10797898010892e-07,"Pfkp","ExN_23","24hrvs1hr_PTZ","Up","Sig"
2.63804186142363e-11,0.946453408918799,0.784,0.514,6.60750345030776e-07,"Reep1","ExN_23","24hrvs1hr_PTZ","Up","Sig"
2.88385323377834e-11,0.579133719196192,0.95,0.786,7.22318719464462e-07,"Snrnp70","ExN_23","24hrvs1hr_PTZ","Up","Sig"
3.13672394470908e-11,0.949574706144204,0.835,0.496,7.85655246431284e-07,"Parp8","ExN_23","24hrvs1hr_PTZ","Up","Sig"
3.21004031076142e-11,-2.46140196609233,0.158,0.376,8.04018796636413e-07,"Fmn1","ExN_23","24hrvs1hr_PTZ","Down","Sig"
3.29474846998371e-11,1.26895971735257,0.54,0.265,8.25235649276819e-07,"Pabpc4","ExN_23","24hrvs1hr_PTZ","Up","Sig"
3.44569387518446e-11,1.54515822370095,0.705,0.339,8.63042944917451e-07,"Nnat","ExN_23","24hrvs1hr_PTZ","Up","Sig"
3.92210647676295e-11,-1.03889240836817,0.835,0.867,9.82370009234816e-07,"Syne1","ExN_23","24hrvs1hr_PTZ","Down","Sig"
3.95939015869777e-11,0.602501555351226,0.899,0.694,9.9170845304903e-07,"Mirg","ExN_23","24hrvs1hr_PTZ","Up","Sig"
4.84335887761414e-11,1.12148398352585,0.712,0.413,1.21311609807601e-06,"Gpi1","ExN_23","24hrvs1hr_PTZ","Up","Sig"
5.30723180267227e-11,-0.620378830456579,0.957,0.963,1.32930234961532e-06,"Dmd","ExN_23","24hrvs1hr_PTZ","Down","Sig"
6.34183120135389e-11,1.94005090599648,0.489,0.179,1.58843846100311e-06,"Col11a1","ExN_23","24hrvs1hr_PTZ","Up","Sig"
6.45319299263761e-11,1.12489598698411,0.885,0.631,1.61633124886594e-06,"Dcc","ExN_23","24hrvs1hr_PTZ","Up","Sig"
7.90549140242284e-11,0.884700688326135,0.899,0.657,1.98008843156485e-06,"St6galnac5","ExN_23","24hrvs1hr_PTZ","Up","Sig"
8.41868704564776e-11,-2.94357080788132,0.273,0.545,2.10862854432339e-06,"Zmat4","ExN_23","24hrvs1hr_PTZ","Down","Sig"
1.03452892142105e-10,-1.29844021025928,0.604,0.665,2.59118458948331e-06,"Rapgef5","ExN_23","24hrvs1hr_PTZ","Down","Sig"
1.10754763745674e-10,1.12015653228225,0.604,0.322,2.7740745675379e-06,"Ankrd13d","ExN_23","24hrvs1hr_PTZ","Up","Sig"
1.34879082211323e-10,1.12641674328312,0.755,0.495,3.378316372147e-06,"9530059O14Rik","ExN_23","24hrvs1hr_PTZ","Up","Sig"
2.04626746085019e-10,1.5710826478523,0.424,0.137,5.12528610919147e-06,"Slc24a5","ExN_23","24hrvs1hr_PTZ","Up","Sig"
2.18982132020849e-10,1.31216408561541,0.59,0.3,5.4848454607262e-06,"C78859","ExN_23","24hrvs1hr_PTZ","Up","Sig"
2.53402056599249e-10,0.803433926745825,0.763,0.522,6.3469613116414e-06,"Mark2","ExN_23","24hrvs1hr_PTZ","Up","Sig"
3.36712491029886e-10,0.506701821535582,0.978,0.913,8.43363776282556e-06,"Ahi1","ExN_23","24hrvs1hr_PTZ","Up","Sig"
3.53163812229164e-10,1.61239705538857,0.468,0.181,8.84569400490388e-06,"Pitpnc1","ExN_23","24hrvs1hr_PTZ","Up","Sig"
3.71234095076332e-10,-1.58217908527843,0.324,0.509,9.29830037937689e-06,"2010300C02Rik","ExN_23","24hrvs1hr_PTZ","Down","Sig"
3.97576183367538e-10,-1.70468983032263,0.209,0.416,9.95809066480671e-06,"Cap2","ExN_23","24hrvs1hr_PTZ","Down","Sig"
4.64585758250188e-10,1.23756923655077,0.597,0.321,1.16364794868925e-05,"Prkar2b","ExN_23","24hrvs1hr_PTZ","Up","Sig"
5.1070507614141e-10,-1.10643174397494,0.842,0.907,1.27916300421139e-05,"Mlip","ExN_23","24hrvs1hr_PTZ","Down","Sig"
5.28213088060761e-10,0.473185086039719,1,0.993,1.32301532166579e-05,"Dab1","ExN_23","24hrvs1hr_PTZ","Up","Sig"
5.53389699055001e-10,-1.43319296658053,0.655,0.686,1.38607517922306e-05,"Efr3a","ExN_23","24hrvs1hr_PTZ","Down","Sig"
5.88798540419216e-10,-1.1099986030311,0.547,0.717,1.47476370418801e-05,"Ncald","ExN_23","24hrvs1hr_PTZ","Down","Sig"
6.31625777700832e-10,0.688855584635716,0.784,0.663,1.58203308540727e-05,"Rimbp2","ExN_23","24hrvs1hr_PTZ","Up","Sig"
6.5875330199488e-10,-0.988236735870331,0.813,0.915,1.64997939550658e-05,"Atp1b1","ExN_23","24hrvs1hr_PTZ","Down","Sig"
8.48290398843847e-10,1.12106883828874,0.712,0.402,2.12471296198418e-05,"Zfp462","ExN_23","24hrvs1hr_PTZ","Up","Sig"
8.81064530989306e-10,0.750000729391035,0.784,0.559,2.20680233076891e-05,"Slc16a7","ExN_23","24hrvs1hr_PTZ","Up","Sig"
9.03695342224897e-10,0.492657087812839,0.971,0.802,2.2634857236707e-05,"B830012L14Rik","ExN_23","24hrvs1hr_PTZ","Up","Sig"
9.18217715439288e-10,0.734382684521279,0.842,0.631,2.29985991186078e-05,"Unc13b","ExN_23","24hrvs1hr_PTZ","Up","Sig"
9.28994351380429e-10,1.31989595262955,0.468,0.19,2.32685215190256e-05,"Fam189b","ExN_23","24hrvs1hr_PTZ","Up","Sig"
9.3786987678819e-10,-1.95558009806864,0.158,0.378,2.34908268039138e-05,"Arpp19","ExN_23","24hrvs1hr_PTZ","Down","Sig"
9.41717711348093e-10,-1.52527283623365,0.432,0.663,2.35872035161357e-05,"Cntn4","ExN_23","24hrvs1hr_PTZ","Down","Sig"
9.75921214392287e-10,-0.32561184869428,1,1,2.44438986568836e-05,"Nrxn1","ExN_23","24hrvs1hr_PTZ","Down","Sig"
1.07004734539282e-09,0.672098360186662,0.791,0.586,2.68014758600539e-05,"Rbm5","ExN_23","24hrvs1hr_PTZ","Up","Sig"
1.07992965973386e-09,0.83981802028808,0.633,0.343,2.70489981873539e-05,"Vwa5b2","ExN_23","24hrvs1hr_PTZ","Up","Sig"
1.0859299030607e-09,0.696657486212655,0.863,0.706,2.71992862819613e-05,"Dync1i2","ExN_23","24hrvs1hr_PTZ","Up","Sig"
1.12473957786198e-09,0.895390815069447,0.597,0.407,2.8171352206709e-05,"Sergef","ExN_23","24hrvs1hr_PTZ","Up","Sig"
1.13760194989858e-09,-1.75780431585632,0.165,0.369,2.84935160391097e-05,"Ptk2b","ExN_23","24hrvs1hr_PTZ","Down","Sig"
1.15452507833739e-09,-1.84812144956689,0.158,0.371,2.89173896371167e-05,"Tmem132d","ExN_23","24hrvs1hr_PTZ","Down","Sig"
1.38982913495129e-09,-1.93656838945527,0.201,0.372,3.4811050343125e-05,"Rasgrp1","ExN_23","24hrvs1hr_PTZ","Down","Sig"
1.42029580412411e-09,-2.24235356423674,0.165,0.364,3.55741490058967e-05,"Tbc1d1","ExN_23","24hrvs1hr_PTZ","Down","Sig"
1.46763926066983e-09,0.778599252652935,0.971,0.896,3.67599605619972e-05,"Prickle2","ExN_23","24hrvs1hr_PTZ","Up","Sig"
1.51222037607245e-09,-0.753882436226946,0.763,0.722,3.78765837594865e-05,"Cwc22","ExN_23","24hrvs1hr_PTZ","Down","Sig"
1.6797348032282e-09,1.35119939324862,0.446,0.146,4.20723176164567e-05,"Taco1","ExN_23","24hrvs1hr_PTZ","Up","Sig"
1.78268416918601e-09,1.19079536757027,0.568,0.274,4.46508903856021e-05,"Tmem150c","ExN_23","24hrvs1hr_PTZ","Up","Sig"
2.06304343565679e-09,0.635135679114372,0.986,0.91,5.16730489328955e-05,"Frmd4a","ExN_23","24hrvs1hr_PTZ","Up","Sig"
2.08717551665759e-09,0.799665790555565,0.849,0.547,5.22774851657226e-05,"Dner","ExN_23","24hrvs1hr_PTZ","Up","Sig"
2.27649577542043e-09,-0.936653899403205,0.77,0.848,5.70193896869556e-05,"Csrnp3","ExN_23","24hrvs1hr_PTZ","Down","Sig"
2.62047674008163e-09,-0.865552618376784,0.856,0.887,6.56350809088246e-05,"Rasal2","ExN_23","24hrvs1hr_PTZ","Down","Sig"
2.65073999979152e-09,1.5887252857811,0.446,0.189,6.63930847747782e-05,"Gsdme","ExN_23","24hrvs1hr_PTZ","Up","Sig"
2.97738739073929e-09,-1.10730879058227,0.511,0.672,7.4574621975847e-05,"Slc2a13","ExN_23","24hrvs1hr_PTZ","Down","Sig"
3.37679840176896e-09,-1.03461999715874,0.763,0.815,8.45786695691072e-05,"Gria3","ExN_23","24hrvs1hr_PTZ","Down","Sig"
3.44608154167339e-09,0.857335953013605,0.669,0.451,8.63140043742935e-05,"Brd9","ExN_23","24hrvs1hr_PTZ","Up","Sig"
4.00631273084412e-09,1.1224187813391,0.612,0.28,0.000100346114969453,"Uchl3","ExN_23","24hrvs1hr_PTZ","Up","Sig"
4.35196962347093e-09,-2.41478579739011,0.115,0.308,0.000109003783159076,"Pde7b","ExN_23","24hrvs1hr_PTZ","Down","Sig"
4.55472459863199e-09,0.697154028475724,0.899,0.747,0.000114082187021935,"Rasgef1b","ExN_23","24hrvs1hr_PTZ","Up","Sig"
4.60116287554807e-09,-0.656110325488033,0.849,0.894,0.000115245326543853,"Sntg1","ExN_23","24hrvs1hr_PTZ","Down","Sig"
4.88863500745578e-09,0.630421117266123,0.899,0.761,0.000122445641031745,"Son","ExN_23","24hrvs1hr_PTZ","Up","Sig"
5.08171831322296e-09,-2.40257090364573,0.079,0.273,0.000127281798591295,"Per1","ExN_23","24hrvs1hr_PTZ","Down","Sig"
5.12183403432778e-09,-0.426078139625765,0.935,0.944,0.000128286577057808,"Oxr1","ExN_23","24hrvs1hr_PTZ","Down","Sig"
5.35777565735459e-09,0.98161070147202,0.705,0.467,0.00013419620688976,"Lgi1","ExN_23","24hrvs1hr_PTZ","Up","Sig"
6.817039322759e-09,0.811901978859409,0.748,0.519,0.000170746383917145,"Camkmt","ExN_23","24hrvs1hr_PTZ","Up","Sig"
7.42663020468168e-09,0.556457376387458,0.914,0.737,0.000186014806736662,"Atp6v0b","ExN_23","24hrvs1hr_PTZ","Up","Sig"
7.59060078627056e-09,0.796997646333724,0.928,0.766,0.000190121777893719,"Eml6","ExN_23","24hrvs1hr_PTZ","Up","Sig"
7.82842284781989e-09,0.605187648221276,0.95,0.768,0.000196078507069345,"Ptprs","ExN_23","24hrvs1hr_PTZ","Up","Sig"
8.09745123364069e-09,0.461501971532939,0.971,0.882,0.000202816861048998,"Ddx5","ExN_23","24hrvs1hr_PTZ","Up","Sig"
8.53137213834565e-09,1.44334145654964,0.468,0.209,0.000213685277949143,"Gm16183","ExN_23","24hrvs1hr_PTZ","Up","Sig"
9.83956244973456e-09,0.376328136284518,0.993,0.975,0.000246451520678501,"Rian","ExN_23","24hrvs1hr_PTZ","Up","Sig"
1.02145948216144e-08,0.720497171274537,0.813,0.56,0.000255844956496976,"Fgf13","ExN_23","24hrvs1hr_PTZ","Up","Sig"
1.09217290493712e-08,0.663267949738918,0.914,0.716,0.000273556547499601,"Dock9","ExN_23","24hrvs1hr_PTZ","Up","Sig"
1.24680445881351e-08,0.939916535395784,0.619,0.374,0.00031228711279902,"Slit1","ExN_23","24hrvs1hr_PTZ","Up","Sig"
1.27259274505833e-08,-1.15600700843739,0.547,0.709,0.000318746304854759,"Naaladl2","ExN_23","24hrvs1hr_PTZ","Down","Sig"
1.30343278082736e-08,2.33072451111795,0.302,0.079,0.000326470808613828,"Rasgrp2","ExN_23","24hrvs1hr_PTZ","Up","Sig"
1.48665656142326e-08,0.982023631035748,0.691,0.382,0.000372362868939685,"Frmd3","ExN_23","24hrvs1hr_PTZ","Up","Sig"
1.6157552404648e-08,-1.26893544462207,0.475,0.649,0.000404698215079218,"Cobl","ExN_23","24hrvs1hr_PTZ","Down","Sig"
1.73647410468473e-08,-0.373969451449115,0.986,0.971,0.000434934669000385,"Dclk1","ExN_23","24hrvs1hr_PTZ","Down","Sig"
1.92625631304619e-08,0.885534436113264,0.748,0.462,0.00048246941872868,"mt-Nd1","ExN_23","24hrvs1hr_PTZ","Up","Sig"
2.03077191950697e-08,1.43133161985217,0.482,0.223,0.00050864744267891,"Rimklb","ExN_23","24hrvs1hr_PTZ","Up","Sig"
2.11006061644635e-08,-2.25166859191015,0.18,0.47,0.000528506882601316,"Tox","ExN_23","24hrvs1hr_PTZ","Down","Sig"
2.1744815237183e-08,0.63622507387161,0.871,0.684,0.000544642387245722,"Gnao1","ExN_23","24hrvs1hr_PTZ","Up","Sig"
2.20812065068253e-08,1.01750210659354,0.504,0.262,0.000553067979376454,"Ntng2","ExN_23","24hrvs1hr_PTZ","Up","Sig"
2.35448479902497e-08,0.850115504016279,0.712,0.505,0.000589727807611785,"Srrm4","ExN_23","24hrvs1hr_PTZ","Up","Sig"
2.53180621285485e-08,0.937430020688439,0.59,0.361,0.000634141502133755,"Atp11c","ExN_23","24hrvs1hr_PTZ","Up","Sig"
2.67858007647178e-08,-0.810191887428301,0.806,0.867,0.000670903951753888,"Unc80","ExN_23","24hrvs1hr_PTZ","Down","Sig"
2.6804338763802e-08,-0.657720052722031,0.719,0.856,0.000671368273016948,"Cntn3","ExN_23","24hrvs1hr_PTZ","Down","Sig"
2.71237888561224e-08,0.975631860301337,0.532,0.32,0.000679369539479297,"Wwp1","ExN_23","24hrvs1hr_PTZ","Up","Sig"
2.85971840240596e-08,1.0640689160938,0.489,0.267,0.000716273668250621,"Supt20","ExN_23","24hrvs1hr_PTZ","Up","Sig"
2.87434806617086e-08,1.84676740525753,0.317,0.088,0.000719937960133816,"Cdc14a","ExN_23","24hrvs1hr_PTZ","Up","Sig"
3.00445917319843e-08,0.618852739750955,0.691,0.559,0.000752526889111011,"Vezt","ExN_23","24hrvs1hr_PTZ","Up","Sig"
3.1257142607982e-08,-2.00818243407456,0.281,0.473,0.000782897650902125,"Wipf3","ExN_23","24hrvs1hr_PTZ","Down","Sig"
3.59245529079758e-08,0.742442903983988,0.791,0.591,0.000899802276686071,"Nisch","ExN_23","24hrvs1hr_PTZ","Up","Sig"
3.74311943267243e-08,0.651517220385554,0.993,0.907,0.000937539124301462,"Gm26871","ExN_23","24hrvs1hr_PTZ","Up","Sig"
4.3553252574459e-08,0.468999810382167,1,0.968,0.00109087831723247,"Ctnna2","ExN_23","24hrvs1hr_PTZ","Up","Sig"
4.43770092373574e-08,1.77392323382574,0.353,0.131,0.00111151095036809,"Met","ExN_23","24hrvs1hr_PTZ","Up","Sig"
4.53434841590092e-08,0.840642245892362,0.813,0.516,0.0011357182477307,"Ano4","ExN_23","24hrvs1hr_PTZ","Up","Sig"
5.00483605515392e-08,1.31413380899842,0.547,0.261,0.0012535612867344,"Sema6a","ExN_23","24hrvs1hr_PTZ","Up","Sig"
5.15117730145442e-08,-0.509399366334731,0.935,0.939,0.00129021537869529,"Luc7l2","ExN_23","24hrvs1hr_PTZ","Down","Sig"
5.1701459390788e-08,-1.30138154983144,0.245,0.443,0.00129496645336107,"Kcnh1","ExN_23","24hrvs1hr_PTZ","Down","Sig"
5.33253275111372e-08,-0.86625510715392,0.871,0.93,0.00133563947817145,"Hecw2","ExN_23","24hrvs1hr_PTZ","Down","Sig"
5.41021170574146e-08,1.38587339424723,0.46,0.198,0.00135509572593706,"Palmd","ExN_23","24hrvs1hr_PTZ","Up","Sig"
5.69551510805771e-08,-1.16614560561764,0.755,0.881,0.00142655566911521,"Kctd16","ExN_23","24hrvs1hr_PTZ","Down","Sig"
5.72588471545067e-08,-0.913234221233668,0.993,0.988,0.00143416234467893,"Lrrc4c","ExN_23","24hrvs1hr_PTZ","Down","Sig"
5.98327157832029e-08,-1.66999440593127,0.094,0.25,0.00149863003222188,"Colec12","ExN_23","24hrvs1hr_PTZ","Down","Sig"
6.0503361006508e-08,1.41226822986635,0.331,0.096,0.00151542768313001,"D16Ertd472e","ExN_23","24hrvs1hr_PTZ","Up","Sig"
6.13841334555275e-08,0.666284284295351,0.683,0.483,0.0015374883906606,"Senp7","ExN_23","24hrvs1hr_PTZ","Up","Sig"
6.27244634215298e-08,1.36101955953268,0.453,0.195,0.00157105963531906,"Lhx2","ExN_23","24hrvs1hr_PTZ","Up","Sig"
7.16707298484902e-08,0.550217655645262,0.921,0.837,0.00179513677051513,"Cacna1a","ExN_23","24hrvs1hr_PTZ","Up","Sig"
7.58007730538798e-08,1.23751757950343,0.453,0.193,0.00189858196268053,"Cnot3","ExN_23","24hrvs1hr_PTZ","Up","Sig"
7.65601954740844e-08,0.536130816041251,1,0.984,0.00191760321603939,"Opcml","ExN_23","24hrvs1hr_PTZ","Up","Sig"
7.87452247340469e-08,-1.56428754339176,0.237,0.458,0.00197233164391367,"Sorcs1","ExN_23","24hrvs1hr_PTZ","Down","Sig"
8.4130604929812e-08,0.826545489502098,0.856,0.623,0.002107219261677,"Tmem108","ExN_23","24hrvs1hr_PTZ","Up","Sig"
8.60423921571353e-08,-0.408608536146524,0.971,0.943,0.00215510379635977,"Mbd5","ExN_23","24hrvs1hr_PTZ","Down","Sig"
8.97765147648479e-08,-2.38970854819424,0.151,0.333,0.00224863236531515,"Lrrk2","ExN_23","24hrvs1hr_PTZ","Down","Sig"
9.4403713525009e-08,0.466502187145294,0.935,0.835,0.0023645298126609,"Cacna1b","ExN_23","24hrvs1hr_PTZ","Up","Sig"
1.00247697155347e-07,0.959581306272368,0.511,0.298,0.00251090407064999,"Gm1043","ExN_23","24hrvs1hr_PTZ","Up","Sig"
1.01111211448281e-07,1.06154471032465,0.799,0.638,0.0025325325131451,"Neto1","ExN_23","24hrvs1hr_PTZ","Up","Sig"
1.04623111336872e-07,1.34619955042806,0.561,0.273,0.00262049506965463,"Unc13c","ExN_23","24hrvs1hr_PTZ","Up","Sig"
1.18149116791675e-07,-1.44872016403501,0.353,0.493,0.00295928092828108,"Numb","ExN_23","24hrvs1hr_PTZ","Down","Sig"
1.2311548703373e-07,0.481189025261178,0.813,0.716,0.00308367360373384,"Apba1","ExN_23","24hrvs1hr_PTZ","Up","Sig"
1.23843649548856e-07,-0.951157790954303,0.597,0.701,0.0031019118902502,"Frmd5","ExN_23","24hrvs1hr_PTZ","Down","Sig"
1.25191088502785e-07,1.182107014762,0.374,0.153,0.00313566119372925,"L3mbtl1","ExN_23","24hrvs1hr_PTZ","Up","Sig"
1.26825895158775e-07,-0.791421407448287,0.727,0.72,0.00317660819604183,"Pde1a","ExN_23","24hrvs1hr_PTZ","Down","Sig"
1.29842588899456e-07,0.761828239955506,0.597,0.402,0.00325216732416469,"Nfix","ExN_23","24hrvs1hr_PTZ","Up","Sig"
1.34223276163001e-07,0.829913585136847,0.683,0.466,0.00336189039805468,"Daam1","ExN_23","24hrvs1hr_PTZ","Up","Sig"
1.44963142419726e-07,0.936111646493058,0.604,0.301,0.00363089182818688,"Gm43376","ExN_23","24hrvs1hr_PTZ","Up","Sig"
1.51180554295661e-07,-1.93859550699103,0.158,0.357,0.00378661934344341,"Itm2c","ExN_23","24hrvs1hr_PTZ","Down","Sig"
1.70481470105166e-07,-1.21039718146507,0.755,0.867,0.00427004938172408,"Frmpd4","ExN_23","24hrvs1hr_PTZ","Down","Sig"
1.71502981758942e-07,-3.84897022947314,0.094,0.306,0.00429563518411623,"Kcnh5","ExN_23","24hrvs1hr_PTZ","Down","Sig"
1.71810831646856e-07,1.65238127962115,0.446,0.19,0.0043033459002588,"Tmcc3","ExN_23","24hrvs1hr_PTZ","Up","Sig"
1.77122978473017e-07,-0.677753903001708,0.827,0.862,0.00443639924181366,"Samd12","ExN_23","24hrvs1hr_PTZ","Down","Sig"
1.83883586608189e-07,-0.448452186540187,0.935,0.928,0.0046057321937753,"Mapk10","ExN_23","24hrvs1hr_PTZ","Down","Sig"
1.99291767097975e-07,-1.57157421145708,0.41,0.468,0.00499166089050297,"Zfp804b","ExN_23","24hrvs1hr_PTZ","Down","Sig"
2.25685446260591e-07,0.544873391122983,0.655,0.414,0.00565274337248901,"Lrp1","ExN_23","24hrvs1hr_PTZ","Up","Sig"
2.35836531632636e-07,0.926473212024152,0.597,0.379,0.00590699760780264,"Pard3","ExN_23","24hrvs1hr_PTZ","Up","Sig"
2.75003272981496e-07,-1.15329197588581,0.151,0.302,0.00688800697836753,"Runx2","ExN_23","24hrvs1hr_PTZ","Down","Sig"
2.90708273382116e-07,0.619750098657201,0.906,0.722,0.00728137012340186,"Sorbs1","ExN_23","24hrvs1hr_PTZ","Up","Sig"
2.93241842925921e-07,0.846701261889659,0.691,0.457,0.00734482843976554,"Usp29","ExN_23","24hrvs1hr_PTZ","Up","Sig"
3.02347319481678e-07,2.27502527273475,0.252,0.064,0.00757289331105758,"Atp7a","ExN_23","24hrvs1hr_PTZ","Up","Sig"
3.06251943049067e-07,0.388083677082565,0.871,0.78,0.00767069241754998,"Tnrc6c","ExN_23","24hrvs1hr_PTZ","Up","Sig"
3.30433618754339e-07,-1.27533760118782,0.54,0.6,0.00827637084893994,"Spred1","ExN_23","24hrvs1hr_PTZ","Down","Sig"
3.39780844804933e-07,-0.886116208496192,0.201,0.353,0.00851049081982915,"Nptxr","ExN_23","24hrvs1hr_PTZ","Down","Sig"
3.4009499833931e-07,0.681632554277908,0.77,0.552,0.00851835942340469,"Ulk2","ExN_23","24hrvs1hr_PTZ","Up","Sig"
3.50804904726326e-07,-0.849822932579979,0.691,0.739,0.00878661044868028,"Foxp1","ExN_23","24hrvs1hr_PTZ","Down","Sig"
3.60600844642325e-07,1.84657479300226,0.331,0.098,0.00903196935575632,"Afap1","ExN_23","24hrvs1hr_PTZ","Up","Sig"
3.8557293110561e-07,-1.39638205308271,0.432,0.608,0.0096574452054022,"Ano3","ExN_23","24hrvs1hr_PTZ","Down","Sig"
4.05385620348267e-07,0.910047147314523,0.532,0.321,0.010153693632863,"Dnm2","ExN_23","24hrvs1hr_PTZ","Up","Sig"
4.37153043689524e-07,0.647038999805163,0.928,0.682,0.0109493722852915,"Robo1","ExN_23","24hrvs1hr_PTZ","Up","Sig"
4.59111939598472e-07,1.93686440874472,0.288,0.088,0.0114993767511229,"Gm48893","ExN_23","24hrvs1hr_PTZ","Up","Sig"
4.60833396365446e-07,0.887224205038238,0.504,0.221,0.0115424940787653,"Plppr3","ExN_23","24hrvs1hr_PTZ","Up","Sig"
4.63447306508945e-07,0.785430890066715,0.719,0.483,0.0116079646861295,"Pakap","ExN_23","24hrvs1hr_PTZ","Up","Sig"
4.8174673011156e-07,1.04306302601591,0.446,0.23,0.0120663103491042,"Ephb2","ExN_23","24hrvs1hr_PTZ","Up","Sig"
4.92920041009925e-07,0.63200100736495,0.878,0.739,0.0123461682671756,"Mllt3","ExN_23","24hrvs1hr_PTZ","Up","Sig"
4.95537788968104e-07,1.04705332939087,0.597,0.352,0.0124117350002841,"Pvt1","ExN_23","24hrvs1hr_PTZ","Up","Sig"
5.1495911679553e-07,-0.720998720108789,0.734,0.713,0.0128981809983777,"Ldlrad4","ExN_23","24hrvs1hr_PTZ","Down","Sig"
5.23454459236872e-07,-0.948508714143309,0.791,0.788,0.0131109638405059,"Cpeb3","ExN_23","24hrvs1hr_PTZ","Down","Sig"
5.32009023848957e-07,0.297364957206177,1,0.994,0.0133252300203448,"Ank2","ExN_23","24hrvs1hr_PTZ","Up","Sig"
5.46682122543748e-07,0.578689492959997,0.863,0.591,0.0136927471233533,"Chd2","ExN_23","24hrvs1hr_PTZ","Up","Sig"
