gene,condition,go_term_count,ID
Dpysl5,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,12,GO:0048813
Dpysl5,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,12,GO:0097485
Dpysl5,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,12,GO:0050774
Dpysl5,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,12,GO:0007411
Dscam,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,28,GO:0051962
Dscam,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,28,GO:0060560
Dscam,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,28,GO:0007156
Dscam,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,28,GO:0048813
Dscam,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,28,GO:0007411
Dscam,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,28,GO:0016358
Dscam,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,28,GO:0016049
Dscam,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,28,GO:0048639
Dscam,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,28,GO:0032535
Dscam,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,28,GO:0050770
Dscam,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,28,GO:0098742
Dscam,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,28,GO:0031346
Dscam,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,28,GO:0007626
Dscam,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,28,GO:0006935
Dscam,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,28,GO:0048675
Dscam,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,28,GO:0097485
Dscam,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,28,GO:0045927
Dscam,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,28,GO:0048638
Dscam,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,28,GO:0008361
Dscam,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,28,GO:1990138
Dscam,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,28,GO:0061387
Dscam,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,28,GO:0048588
Dscam,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,28,GO:0007409
Dscam,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,28,GO:0008037
Dscam,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,28,GO:0050767
Dscam,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,28,GO:0008038
Dscam,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,28,GO:0042330
Dscam,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,28,GO:0030516
Dscaml1,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,7,GO:0097485
Dscaml1,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,7,GO:0007411
Dscaml1,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,7,GO:0008037
Dscaml1,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,7,GO:0007409
Dscaml1,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,7,GO:0008038
Dscaml1,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,7,GO:0007156
Dscaml1,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,7,GO:0098742
Efr3a,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,2,GO:0072659
Efr3a,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,2,GO:1990778
Elmo2,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,3,GO:0006935
Elmo2,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,3,GO:0007015
Elmo2,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,3,GO:0042330
Epha4,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,39,GO:0050806
Epha4,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,39,GO:1904645
Epha4,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,39,GO:0050770
Epha4,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,39,GO:0060996
Epha4,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,39,GO:0097485
Epha4,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,39,GO:1901652
Epha4,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,39,GO:0050807
Epha4,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,39,GO:0051962
Epha4,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,39,GO:0099173
Epha4,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,39,GO:0048814
Epha4,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,39,GO:0008344
Epha4,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,39,GO:0007626
Epha4,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,39,GO:0007411
Epha4,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,39,GO:0008037
Epha4,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,39,GO:0050773
Epha4,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,39,GO:0022604
Epha4,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,39,GO:0016358
Epha4,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,39,GO:0051347
Epha4,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,39,GO:0007409
Epha4,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,39,GO:1901653
Epha4,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,39,GO:0031346
Epha4,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,39,GO:0097061
Epha4,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,39,GO:0021954
Epha4,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,39,GO:0031345
Epha4,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,39,GO:0050803
Epha4,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,39,GO:0048167
Epha4,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,39,GO:0090659
Epha4,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,39,GO:0045860
Epha4,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,39,GO:0099175
Epha4,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,39,GO:0033674
Epha4,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,39,GO:0008038
Epha4,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,39,GO:0010977
Epha4,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,39,GO:0106027
Epha4,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,39,GO:0050767
Epha4,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,39,GO:0021953
Epha4,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,39,GO:0048813
Epha4,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,39,GO:0060291
Epha4,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,39,GO:1904646
Epha4,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,39,GO:0030534
Ephb2,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,68,GO:0048813
Ephb2,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,68,GO:0008037
Ephb2,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,68,GO:0050768
Ephb2,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,68,GO:0050806
Ephb2,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,68,GO:0050773
Ephb2,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,68,GO:0030900
Ephb2,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,68,GO:0050803
Ephb2,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,68,GO:1904377
Ephb2,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,68,GO:0097061
Ephb2,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,68,GO:0097485
Ephb2,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,68,GO:0050770
Ephb2,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,68,GO:0034767
Ephb2,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,68,GO:0099601
Ephb2,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,68,GO:0048169
Ephb2,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,68,GO:1903076
Ephb2,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,68,GO:0031346
Ephb2,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,68,GO:0051962
Ephb2,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,68,GO:0051961
Ephb2,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,68,GO:1903078
Ephb2,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,68,GO:0021953
Ephb2,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,68,GO:0099068
Ephb2,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,68,GO:0051965
Ephb2,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,68,GO:0032414
Ephb2,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,68,GO:0008038
Ephb2,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,68,GO:1905475
Ephb2,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,68,GO:0022898
Ephb2,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,68,GO:0033555
Ephb2,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,68,GO:0032409
Ephb2,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,68,GO:0022604
Ephb2,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,68,GO:0048167
Ephb2,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,68,GO:0050890
Ephb2,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,68,GO:1903829
Ephb2,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,68,GO:1905477
Ephb2,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,68,GO:0099173
Ephb2,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,68,GO:0032412
Ephb2,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,68,GO:0010469
Ephb2,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,68,GO:0007411
Ephb2,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,68,GO:2000310
Ephb2,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,68,GO:0060996
Ephb2,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,68,GO:0007416
Ephb2,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,68,GO:0032411
Ephb2,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,68,GO:0048814
Ephb2,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,68,GO:1901888
Ephb2,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,68,GO:0021537
Ephb2,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,68,GO:0016358
Ephb2,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,68,GO:0031345
Ephb2,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,68,GO:0099175
Ephb2,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,68,GO:0072659
Ephb2,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,68,GO:0043270
Ephb2,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,68,GO:0030902
Ephb2,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,68,GO:1901890
Ephb2,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,68,GO:0048168
Ephb2,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,68,GO:0007611
Ephb2,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,68,GO:0010977
Ephb2,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,68,GO:0051963
Ephb2,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,68,GO:0034765
Ephb2,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,68,GO:0060291
Ephb2,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,68,GO:0034329
Ephb2,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,68,GO:0050807
Ephb2,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,68,GO:0034764
Ephb2,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,68,GO:0021954
Ephb2,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,68,GO:0010976
Ephb2,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,68,GO:0007409
Ephb2,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,68,GO:1904375
Ephb2,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,68,GO:0050767
Ephb2,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,68,GO:1990778
Ephb2,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,68,GO:0007612
Ephb2,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,68,GO:0106027
Eps8,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,11,GO:0032535
Eps8,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,11,GO:0008344
Eps8,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,11,GO:0007015
Eps8,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,11,GO:0022604
Eps8,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,11,GO:0099072
Eps8,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,11,GO:0030534
Eps8,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,11,GO:0051493
Eps8,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,11,GO:0007626
Eps8,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,11,GO:0031346
Eps8,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,11,GO:0032970
Eps8,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,11,GO:0043254
Erc2,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,23,GO:0031340
Erc2,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,23,GO:0043954
Erc2,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,23,GO:0006874
Erc2,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,23,GO:0007269
Erc2,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,23,GO:0006836
Erc2,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,23,GO:0048167
Erc2,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,23,GO:0055074
Erc2,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,23,GO:0098771
Erc2,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,23,GO:0099502
Erc2,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,23,GO:0016079
Erc2,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,23,GO:1901634
Erc2,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,23,GO:0006887
Erc2,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,23,GO:0099003
Erc2,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,23,GO:0006873
Erc2,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,23,GO:0031632
Erc2,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,23,GO:0031338
Erc2,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,23,GO:0001505
Erc2,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,23,GO:0140029
Erc2,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,23,GO:0099558
Erc2,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,23,GO:0099504
Erc2,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,23,GO:0099643
Erc2,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,23,GO:0030003
Erc2,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,23,GO:0045055
Exoc4,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,6,GO:0050848
Exoc4,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,6,GO:0140029
Exoc4,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,6,GO:0019932
Exoc4,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,6,GO:0051648
Exoc4,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,6,GO:0006887
Exoc4,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,6,GO:0019722
Exoc6b,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,3,GO:0051648
Exoc6b,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,3,GO:0006887
Exoc6b,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,3,GO:0140029
Fat3,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,7,GO:0031345
Fat3,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,7,GO:0050773
Fat3,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,7,GO:0001764
Fat3,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,7,GO:0098742
Fat3,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,7,GO:0010977
Fat3,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,7,GO:0016358
Fat3,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,7,GO:0007156
Fbxl5,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,3,GO:0030003
Fbxl5,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,3,GO:0006873
Fbxl5,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,3,GO:0098771
Fbxw7,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,5,GO:0010469
Fbxw7,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,5,GO:0033674
Fbxw7,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,5,GO:0051347
Fbxw7,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,5,GO:0045860
Fbxw7,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,5,GO:1903829
Fer,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,13,GO:1901653
Fer,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,13,GO:1901652
Fer,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,13,GO:0032535
Fer,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,13,GO:0006935
Fer,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,13,GO:0042330
Fer,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,13,GO:0006887
Fer,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,13,GO:0045055
Fer,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,13,GO:0017157
Fer,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,13,GO:0007015
Fer,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,13,GO:0097581
Fer,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,13,GO:0043254
Fer,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,13,GO:0032970
Fer,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,13,GO:0051493
Fgf12,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,21,GO:0043270
Fgf12,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,21,GO:0098900
Fgf12,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,21,GO:0001508
Fgf12,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,21,GO:0050905
Fgf12,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,21,GO:0010765
Fgf12,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,21,GO:0010959
Fgf12,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,21,GO:0006814
Fgf12,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,21,GO:0022898
Fgf12,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,21,GO:0007626
Fgf12,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,21,GO:2001257
Fgf12,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,21,GO:0030534
Fgf12,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,21,GO:0002028
Fgf12,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,21,GO:0042391
Fgf12,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,21,GO:1902305
Fgf12,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,21,GO:0008344
Fgf12,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,21,GO:0034765
Fgf12,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,21,GO:0035725
Fgf12,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,21,GO:1904062
Fgf12,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,21,GO:2000649
Fgf12,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,21,GO:0032412
Fgf12,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,21,GO:0032409
Fgf13,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,63,GO:0050767
Fgf13,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,63,GO:0016049
Fgf13,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,63,GO:0034764
Fgf13,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,63,GO:0007613
Fgf13,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,63,GO:0042391
Fgf13,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,63,GO:0010765
Fgf13,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,63,GO:2001257
Fgf13,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,63,GO:0032414
Fgf13,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,63,GO:0050770
Fgf13,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,63,GO:0010977
Fgf13,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,63,GO:0032970
Fgf13,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,63,GO:0010959
Fgf13,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,63,GO:0032409
Fgf13,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,63,GO:0034767
Fgf13,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,63,GO:0070252
Fgf13,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,63,GO:0030900
Fgf13,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,63,GO:0007416
Fgf13,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,63,GO:1904062
Fgf13,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,63,GO:0007611
Fgf13,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,63,GO:0086003
Fgf13,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,63,GO:1902305
Fgf13,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,63,GO:0061387
Fgf13,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,63,GO:0001764
Fgf13,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,63,GO:0032535
Fgf13,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,63,GO:0060048
Fgf13,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,63,GO:0072659
Fgf13,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,63,GO:0051961
Fgf13,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,63,GO:0032412
Fgf13,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,63,GO:0043270
Fgf13,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,63,GO:0006936
Fgf13,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,63,GO:0098900
Fgf13,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,63,GO:1990778
Fgf13,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,63,GO:0022898
Fgf13,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,63,GO:0003015
Fgf13,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,63,GO:0051493
Fgf13,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,63,GO:0034765
Fgf13,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,63,GO:0032411
Fgf13,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,63,GO:2000649
Fgf13,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,63,GO:0001508
Fgf13,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,63,GO:0034329
Fgf13,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,63,GO:0050890
Fgf13,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,63,GO:0006814
Fgf13,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,63,GO:0030048
Fgf13,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,63,GO:0086001
Fgf13,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,63,GO:0008016
Fgf13,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,63,GO:0003013
Fgf13,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,63,GO:1903522
Fgf13,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,63,GO:0008015
Fgf13,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,63,GO:0006941
Fgf13,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,63,GO:0050768
Fgf13,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,63,GO:0007612
Fgf13,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,63,GO:0021537
Fgf13,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,63,GO:0008361
Fgf13,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,63,GO:0048638
Fgf13,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,63,GO:0035725
Fgf13,ExcitatoryNeuronsMatureDG_24hrvs1hr_PTZ,63,GO:0002028
