gene,condition,go_term_count,ID
Scn3b,ExcitatoryNeuronsMatureDG_PTZvsSAL_1hr,9,GO:0032409
Scn3b,ExcitatoryNeuronsMatureDG_PTZvsSAL_1hr,9,GO:1904062
Scn3b,ExcitatoryNeuronsMatureDG_PTZvsSAL_1hr,9,GO:0042391
Scn3b,ExcitatoryNeuronsMatureDG_PTZvsSAL_1hr,9,GO:0032412
Scn3b,ExcitatoryNeuronsMatureDG_PTZvsSAL_1hr,9,GO:0010959
Scn3b,ExcitatoryNeuronsMatureDG_PTZvsSAL_1hr,9,GO:0022898
Scn3b,ExcitatoryNeuronsMatureDG_PTZvsSAL_1hr,9,GO:0001508
Scn3b,ExcitatoryNeuronsMatureDG_PTZvsSAL_1hr,9,GO:1990778
Scn3b,ExcitatoryNeuronsMatureDG_PTZvsSAL_1hr,9,GO:0034765
Slc8a1,ExcitatoryNeuronsMatureDG_PTZvsSAL_1hr,4,GO:1904062
Slc8a1,ExcitatoryNeuronsMatureDG_PTZvsSAL_1hr,4,GO:0010959
Slc8a1,ExcitatoryNeuronsMatureDG_PTZvsSAL_1hr,4,GO:0042391
Slc8a1,ExcitatoryNeuronsMatureDG_PTZvsSAL_1hr,4,GO:0034765
Slit1,ExcitatoryNeuronsMatureDG_PTZvsSAL_1hr,2,GO:0007409
Slit1,ExcitatoryNeuronsMatureDG_PTZvsSAL_1hr,2,GO:0030900
Slit3,ExcitatoryNeuronsMatureDG_PTZvsSAL_1hr,1,GO:0007409
Sorl1,ExcitatoryNeuronsMatureDG_PTZvsSAL_1hr,1,GO:1990778
Tanc1,ExcitatoryNeuronsMatureDG_PTZvsSAL_1hr,3,GO:0099173
Tanc1,ExcitatoryNeuronsMatureDG_PTZvsSAL_1hr,3,GO:0050890
Tanc1,ExcitatoryNeuronsMatureDG_PTZvsSAL_1hr,3,GO:0007611
Tenm3,ExcitatoryNeuronsMatureDG_PTZvsSAL_1hr,1,GO:0098742
Tenm4,ExcitatoryNeuronsMatureDG_PTZvsSAL_1hr,1,GO:0098742
Trpc4,ExcitatoryNeuronsMatureDG_PTZvsSAL_1hr,3,GO:0042391
Trpc4,ExcitatoryNeuronsMatureDG_PTZvsSAL_1hr,3,GO:0010959
Trpc4,ExcitatoryNeuronsMatureDG_PTZvsSAL_1hr,3,GO:0001508
Trpc6,ExcitatoryNeuronsMatureDG_PTZvsSAL_1hr,6,GO:0032409
Trpc6,ExcitatoryNeuronsMatureDG_PTZvsSAL_1hr,6,GO:0032412
Trpc6,ExcitatoryNeuronsMatureDG_PTZvsSAL_1hr,6,GO:0034765
Trpc6,ExcitatoryNeuronsMatureDG_PTZvsSAL_1hr,6,GO:0022898
Trpc6,ExcitatoryNeuronsMatureDG_PTZvsSAL_1hr,6,GO:0016358
Trpc6,ExcitatoryNeuronsMatureDG_PTZvsSAL_1hr,6,GO:0010959
Tuba1a,ExcitatoryNeuronsMatureDG_PTZvsSAL_1hr,4,GO:0050890
Tuba1a,ExcitatoryNeuronsMatureDG_PTZvsSAL_1hr,4,GO:0030900
Tuba1a,ExcitatoryNeuronsMatureDG_PTZvsSAL_1hr,4,GO:0001964
Tuba1a,ExcitatoryNeuronsMatureDG_PTZvsSAL_1hr,4,GO:0007611
Zswim6,ExcitatoryNeuronsMatureDG_PTZvsSAL_1hr,1,GO:0030900
Cdc73,ExcitatoryNeuronsMatureDG_PTZvsSAL_24hr,3,GO:0006397
Cdc73,ExcitatoryNeuronsMatureDG_PTZvsSAL_24hr,3,GO:0050684
Cdc73,ExcitatoryNeuronsMatureDG_PTZvsSAL_24hr,3,GO:1903311
Cwc22,ExcitatoryNeuronsMatureDG_PTZvsSAL_24hr,5,GO:0008380
Cwc22,ExcitatoryNeuronsMatureDG_PTZvsSAL_24hr,5,GO:0000375
Cwc22,ExcitatoryNeuronsMatureDG_PTZvsSAL_24hr,5,GO:0000398
Cwc22,ExcitatoryNeuronsMatureDG_PTZvsSAL_24hr,5,GO:0006397
Cwc22,ExcitatoryNeuronsMatureDG_PTZvsSAL_24hr,5,GO:0000377
Ddx5,ExcitatoryNeuronsMatureDG_PTZvsSAL_24hr,8,GO:0006397
Ddx5,ExcitatoryNeuronsMatureDG_PTZvsSAL_24hr,8,GO:0000398
Ddx5,ExcitatoryNeuronsMatureDG_PTZvsSAL_24hr,8,GO:0000375
Ddx5,ExcitatoryNeuronsMatureDG_PTZvsSAL_24hr,8,GO:0000377
Ddx5,ExcitatoryNeuronsMatureDG_PTZvsSAL_24hr,8,GO:0050684
Ddx5,ExcitatoryNeuronsMatureDG_PTZvsSAL_24hr,8,GO:1903311
Ddx5,ExcitatoryNeuronsMatureDG_PTZvsSAL_24hr,8,GO:0048024
Ddx5,ExcitatoryNeuronsMatureDG_PTZvsSAL_24hr,8,GO:0008380
Hspa8,ExcitatoryNeuronsMatureDG_PTZvsSAL_24hr,8,GO:0000375
Hspa8,ExcitatoryNeuronsMatureDG_PTZvsSAL_24hr,8,GO:1903311
Hspa8,ExcitatoryNeuronsMatureDG_PTZvsSAL_24hr,8,GO:0000377
Hspa8,ExcitatoryNeuronsMatureDG_PTZvsSAL_24hr,8,GO:0050684
Hspa8,ExcitatoryNeuronsMatureDG_PTZvsSAL_24hr,8,GO:0008380
Hspa8,ExcitatoryNeuronsMatureDG_PTZvsSAL_24hr,8,GO:0048024
Hspa8,ExcitatoryNeuronsMatureDG_PTZvsSAL_24hr,8,GO:0006397
Hspa8,ExcitatoryNeuronsMatureDG_PTZvsSAL_24hr,8,GO:0000398
Khdrbs3,ExcitatoryNeuronsMatureDG_PTZvsSAL_24hr,8,GO:0000375
Khdrbs3,ExcitatoryNeuronsMatureDG_PTZvsSAL_24hr,8,GO:0000398
Khdrbs3,ExcitatoryNeuronsMatureDG_PTZvsSAL_24hr,8,GO:0006397
Khdrbs3,ExcitatoryNeuronsMatureDG_PTZvsSAL_24hr,8,GO:0050684
Khdrbs3,ExcitatoryNeuronsMatureDG_PTZvsSAL_24hr,8,GO:0000377
Khdrbs3,ExcitatoryNeuronsMatureDG_PTZvsSAL_24hr,8,GO:0048024
Khdrbs3,ExcitatoryNeuronsMatureDG_PTZvsSAL_24hr,8,GO:1903311
Khdrbs3,ExcitatoryNeuronsMatureDG_PTZvsSAL_24hr,8,GO:0008380
Malat1,ExcitatoryNeuronsMatureDG_PTZvsSAL_24hr,8,GO:0000377
Malat1,ExcitatoryNeuronsMatureDG_PTZvsSAL_24hr,8,GO:1903311
Malat1,ExcitatoryNeuronsMatureDG_PTZvsSAL_24hr,8,GO:0000398
Malat1,ExcitatoryNeuronsMatureDG_PTZvsSAL_24hr,8,GO:0006397
Malat1,ExcitatoryNeuronsMatureDG_PTZvsSAL_24hr,8,GO:0008380
Malat1,ExcitatoryNeuronsMatureDG_PTZvsSAL_24hr,8,GO:0000375
Malat1,ExcitatoryNeuronsMatureDG_PTZvsSAL_24hr,8,GO:0048024
Malat1,ExcitatoryNeuronsMatureDG_PTZvsSAL_24hr,8,GO:0050684
Pabpc1,ExcitatoryNeuronsMatureDG_PTZvsSAL_24hr,3,GO:0008380
Pabpc1,ExcitatoryNeuronsMatureDG_PTZvsSAL_24hr,3,GO:0006397
Pabpc1,ExcitatoryNeuronsMatureDG_PTZvsSAL_24hr,3,GO:1903311
Prpf4b,ExcitatoryNeuronsMatureDG_PTZvsSAL_24hr,5,GO:0008380
Prpf4b,ExcitatoryNeuronsMatureDG_PTZvsSAL_24hr,5,GO:0000377
Prpf4b,ExcitatoryNeuronsMatureDG_PTZvsSAL_24hr,5,GO:0006397
Prpf4b,ExcitatoryNeuronsMatureDG_PTZvsSAL_24hr,5,GO:0000398
Prpf4b,ExcitatoryNeuronsMatureDG_PTZvsSAL_24hr,5,GO:0000375
Pum2,ExcitatoryNeuronsMatureDG_PTZvsSAL_24hr,1,GO:1903311
Safb,ExcitatoryNeuronsMatureDG_PTZvsSAL_24hr,3,GO:0006397
Safb,ExcitatoryNeuronsMatureDG_PTZvsSAL_24hr,3,GO:0050684
Safb,ExcitatoryNeuronsMatureDG_PTZvsSAL_24hr,3,GO:1903311
Snrnp70,ExcitatoryNeuronsMatureDG_PTZvsSAL_24hr,8,GO:1903311
Snrnp70,ExcitatoryNeuronsMatureDG_PTZvsSAL_24hr,8,GO:0000398
Snrnp70,ExcitatoryNeuronsMatureDG_PTZvsSAL_24hr,8,GO:0000377
Snrnp70,ExcitatoryNeuronsMatureDG_PTZvsSAL_24hr,8,GO:0050684
Snrnp70,ExcitatoryNeuronsMatureDG_PTZvsSAL_24hr,8,GO:0006397
Snrnp70,ExcitatoryNeuronsMatureDG_PTZvsSAL_24hr,8,GO:0000375
Snrnp70,ExcitatoryNeuronsMatureDG_PTZvsSAL_24hr,8,GO:0008380
Snrnp70,ExcitatoryNeuronsMatureDG_PTZvsSAL_24hr,8,GO:0048024
Son,ExcitatoryNeuronsMatureDG_PTZvsSAL_24hr,8,GO:0006397
Son,ExcitatoryNeuronsMatureDG_PTZvsSAL_24hr,8,GO:1903311
Son,ExcitatoryNeuronsMatureDG_PTZvsSAL_24hr,8,GO:0008380
Son,ExcitatoryNeuronsMatureDG_PTZvsSAL_24hr,8,GO:0000377
Son,ExcitatoryNeuronsMatureDG_PTZvsSAL_24hr,8,GO:0000375
Son,ExcitatoryNeuronsMatureDG_PTZvsSAL_24hr,8,GO:0050684
Son,ExcitatoryNeuronsMatureDG_PTZvsSAL_24hr,8,GO:0000398
Son,ExcitatoryNeuronsMatureDG_PTZvsSAL_24hr,8,GO:0048024
Srrm2,ExcitatoryNeuronsMatureDG_PTZvsSAL_24hr,5,GO:0000375
Srrm2,ExcitatoryNeuronsMatureDG_PTZvsSAL_24hr,5,GO:0006397
Srrm2,ExcitatoryNeuronsMatureDG_PTZvsSAL_24hr,5,GO:0000398
Srrm2,ExcitatoryNeuronsMatureDG_PTZvsSAL_24hr,5,GO:0008380
Srrm2,ExcitatoryNeuronsMatureDG_PTZvsSAL_24hr,5,GO:0000377
Ahi1,L23ExcitatoryNeurons_24hrvs1hr_PTZ,1,GO:0031346
Ank2,L23ExcitatoryNeurons_24hrvs1hr_PTZ,3,GO:0022898
Ank2,L23ExcitatoryNeurons_24hrvs1hr_PTZ,3,GO:0032409
Ank2,L23ExcitatoryNeurons_24hrvs1hr_PTZ,3,GO:0032412
Asic2,L23ExcitatoryNeurons_24hrvs1hr_PTZ,8,GO:0034329
Asic2,L23ExcitatoryNeurons_24hrvs1hr_PTZ,8,GO:0050807
Asic2,L23ExcitatoryNeurons_24hrvs1hr_PTZ,8,GO:0007416
Asic2,L23ExcitatoryNeurons_24hrvs1hr_PTZ,8,GO:0032412
Asic2,L23ExcitatoryNeurons_24hrvs1hr_PTZ,8,GO:0032409
Asic2,L23ExcitatoryNeurons_24hrvs1hr_PTZ,8,GO:0050803
Asic2,L23ExcitatoryNeurons_24hrvs1hr_PTZ,8,GO:0035418
Asic2,L23ExcitatoryNeurons_24hrvs1hr_PTZ,8,GO:0022898
Atp1b1,L23ExcitatoryNeurons_24hrvs1hr_PTZ,3,GO:0032412
Atp1b1,L23ExcitatoryNeurons_24hrvs1hr_PTZ,3,GO:0032409
Atp1b1,L23ExcitatoryNeurons_24hrvs1hr_PTZ,3,GO:0022898
Auts2,L23ExcitatoryNeurons_24hrvs1hr_PTZ,5,GO:0007409
Auts2,L23ExcitatoryNeurons_24hrvs1hr_PTZ,5,GO:0031346
Auts2,L23ExcitatoryNeurons_24hrvs1hr_PTZ,5,GO:0048588
Auts2,L23ExcitatoryNeurons_24hrvs1hr_PTZ,5,GO:0060560
Auts2,L23ExcitatoryNeurons_24hrvs1hr_PTZ,5,GO:1990138
Bcl11a,L23ExcitatoryNeurons_24hrvs1hr_PTZ,9,GO:0050770
Bcl11a,L23ExcitatoryNeurons_24hrvs1hr_PTZ,9,GO:0031345
Bcl11a,L23ExcitatoryNeurons_24hrvs1hr_PTZ,9,GO:0007409
Bcl11a,L23ExcitatoryNeurons_24hrvs1hr_PTZ,9,GO:0031346
Bcl11a,L23ExcitatoryNeurons_24hrvs1hr_PTZ,9,GO:0048588
Bcl11a,L23ExcitatoryNeurons_24hrvs1hr_PTZ,9,GO:1990138
Bcl11a,L23ExcitatoryNeurons_24hrvs1hr_PTZ,9,GO:0060560
Bcl11a,L23ExcitatoryNeurons_24hrvs1hr_PTZ,9,GO:0061387
Bcl11a,L23ExcitatoryNeurons_24hrvs1hr_PTZ,9,GO:0010977
Cacna1a,L23ExcitatoryNeurons_24hrvs1hr_PTZ,7,GO:0050770
Cacna1a,L23ExcitatoryNeurons_24hrvs1hr_PTZ,7,GO:0022898
Cacna1a,L23ExcitatoryNeurons_24hrvs1hr_PTZ,7,GO:0032409
Cacna1a,L23ExcitatoryNeurons_24hrvs1hr_PTZ,7,GO:0034329
Cacna1a,L23ExcitatoryNeurons_24hrvs1hr_PTZ,7,GO:0007416
Cacna1a,L23ExcitatoryNeurons_24hrvs1hr_PTZ,7,GO:0032412
Cacna1a,L23ExcitatoryNeurons_24hrvs1hr_PTZ,7,GO:0007409
Cacna1d,L23ExcitatoryNeurons_24hrvs1hr_PTZ,3,GO:0032409
Cacna1d,L23ExcitatoryNeurons_24hrvs1hr_PTZ,3,GO:0022898
Cacna1d,L23ExcitatoryNeurons_24hrvs1hr_PTZ,3,GO:0032412
Camk2d,L23ExcitatoryNeurons_24hrvs1hr_PTZ,4,GO:0048588
Camk2d,L23ExcitatoryNeurons_24hrvs1hr_PTZ,4,GO:0022898
Camk2d,L23ExcitatoryNeurons_24hrvs1hr_PTZ,4,GO:0032409
Camk2d,L23ExcitatoryNeurons_24hrvs1hr_PTZ,4,GO:0032412
Cck,L23ExcitatoryNeurons_24hrvs1hr_PTZ,1,GO:0007409
Cdh13,L23ExcitatoryNeurons_24hrvs1hr_PTZ,1,GO:0034329
Cdh9,L23ExcitatoryNeurons_24hrvs1hr_PTZ,2,GO:0007416
Cdh9,L23ExcitatoryNeurons_24hrvs1hr_PTZ,2,GO:0034329
Cnksr2,L23ExcitatoryNeurons_24hrvs1hr_PTZ,1,GO:0099173
Cntnap2,L23ExcitatoryNeurons_24hrvs1hr_PTZ,4,GO:0007409
Cntnap2,L23ExcitatoryNeurons_24hrvs1hr_PTZ,4,GO:0007416
Cntnap2,L23ExcitatoryNeurons_24hrvs1hr_PTZ,4,GO:0099173
Cntnap2,L23ExcitatoryNeurons_24hrvs1hr_PTZ,4,GO:0034329
Cobl,L23ExcitatoryNeurons_24hrvs1hr_PTZ,4,GO:0048588
Cobl,L23ExcitatoryNeurons_24hrvs1hr_PTZ,4,GO:0031346
Cobl,L23ExcitatoryNeurons_24hrvs1hr_PTZ,4,GO:0007409
Cobl,L23ExcitatoryNeurons_24hrvs1hr_PTZ,4,GO:0060560
Ctnna2,L23ExcitatoryNeurons_24hrvs1hr_PTZ,3,GO:0007409
Ctnna2,L23ExcitatoryNeurons_24hrvs1hr_PTZ,3,GO:0050807
Ctnna2,L23ExcitatoryNeurons_24hrvs1hr_PTZ,3,GO:0050803
Cttn,L23ExcitatoryNeurons_24hrvs1hr_PTZ,7,GO:0060560
Cttn,L23ExcitatoryNeurons_24hrvs1hr_PTZ,7,GO:0007409
Cttn,L23ExcitatoryNeurons_24hrvs1hr_PTZ,7,GO:0099173
Cttn,L23ExcitatoryNeurons_24hrvs1hr_PTZ,7,GO:0048588
Cttn,L23ExcitatoryNeurons_24hrvs1hr_PTZ,7,GO:0034329
Cttn,L23ExcitatoryNeurons_24hrvs1hr_PTZ,7,GO:1990138
Cttn,L23ExcitatoryNeurons_24hrvs1hr_PTZ,7,GO:0061387
Cx3cl1,L23ExcitatoryNeurons_24hrvs1hr_PTZ,1,GO:0031346
Dab1,L23ExcitatoryNeurons_24hrvs1hr_PTZ,4,GO:0010977
Dab1,L23ExcitatoryNeurons_24hrvs1hr_PTZ,4,GO:0031345
Dab1,L23ExcitatoryNeurons_24hrvs1hr_PTZ,4,GO:0050770
Dab1,L23ExcitatoryNeurons_24hrvs1hr_PTZ,4,GO:0007409
Dcc,L23ExcitatoryNeurons_24hrvs1hr_PTZ,4,GO:0007409
Dcc,L23ExcitatoryNeurons_24hrvs1hr_PTZ,4,GO:0031346
Dcc,L23ExcitatoryNeurons_24hrvs1hr_PTZ,4,GO:0097485
Dcc,L23ExcitatoryNeurons_24hrvs1hr_PTZ,4,GO:0007411
Dclk1,L23ExcitatoryNeurons_24hrvs1hr_PTZ,4,GO:0060560
Dclk1,L23ExcitatoryNeurons_24hrvs1hr_PTZ,4,GO:0007409
Dclk1,L23ExcitatoryNeurons_24hrvs1hr_PTZ,4,GO:0048588
Dclk1,L23ExcitatoryNeurons_24hrvs1hr_PTZ,4,GO:1990138
Dlg1,L23ExcitatoryNeurons_24hrvs1hr_PTZ,5,GO:0034329
Dlg1,L23ExcitatoryNeurons_24hrvs1hr_PTZ,5,GO:0035418
Dlg1,L23ExcitatoryNeurons_24hrvs1hr_PTZ,5,GO:0022898
Dlg1,L23ExcitatoryNeurons_24hrvs1hr_PTZ,5,GO:0032412
Dlg1,L23ExcitatoryNeurons_24hrvs1hr_PTZ,5,GO:0032409
Dlgap1,L23ExcitatoryNeurons_24hrvs1hr_PTZ,1,GO:0035418
Dmd,L23ExcitatoryNeurons_24hrvs1hr_PTZ,4,GO:0031346
Dmd,L23ExcitatoryNeurons_24hrvs1hr_PTZ,4,GO:0032409
Dmd,L23ExcitatoryNeurons_24hrvs1hr_PTZ,4,GO:0032412
Dmd,L23ExcitatoryNeurons_24hrvs1hr_PTZ,4,GO:0022898
Dnm2,L23ExcitatoryNeurons_24hrvs1hr_PTZ,10,GO:0048588
Dnm2,L23ExcitatoryNeurons_24hrvs1hr_PTZ,10,GO:0032412
Dnm2,L23ExcitatoryNeurons_24hrvs1hr_PTZ,10,GO:0022898
Dnm2,L23ExcitatoryNeurons_24hrvs1hr_PTZ,10,GO:0032409
Dnm2,L23ExcitatoryNeurons_24hrvs1hr_PTZ,10,GO:0007409
Dnm2,L23ExcitatoryNeurons_24hrvs1hr_PTZ,10,GO:0060560
Dnm2,L23ExcitatoryNeurons_24hrvs1hr_PTZ,10,GO:0061387
Dnm2,L23ExcitatoryNeurons_24hrvs1hr_PTZ,10,GO:1990138
Dnm2,L23ExcitatoryNeurons_24hrvs1hr_PTZ,10,GO:0031346
Dnm2,L23ExcitatoryNeurons_24hrvs1hr_PTZ,10,GO:0031345
Dpysl3,L23ExcitatoryNeurons_24hrvs1hr_PTZ,3,GO:0031346
Dpysl3,L23ExcitatoryNeurons_24hrvs1hr_PTZ,3,GO:0010977
Dpysl3,L23ExcitatoryNeurons_24hrvs1hr_PTZ,3,GO:0031345
Dpysl5,L23ExcitatoryNeurons_24hrvs1hr_PTZ,4,GO:0007411
Dpysl5,L23ExcitatoryNeurons_24hrvs1hr_PTZ,4,GO:0007409
Dpysl5,L23ExcitatoryNeurons_24hrvs1hr_PTZ,4,GO:0031345
Dpysl5,L23ExcitatoryNeurons_24hrvs1hr_PTZ,4,GO:0097485
Dvl1,L23ExcitatoryNeurons_24hrvs1hr_PTZ,12,GO:0007409
Dvl1,L23ExcitatoryNeurons_24hrvs1hr_PTZ,12,GO:0050803
Dvl1,L23ExcitatoryNeurons_24hrvs1hr_PTZ,12,GO:0007411
Dvl1,L23ExcitatoryNeurons_24hrvs1hr_PTZ,12,GO:0050807
Dvl1,L23ExcitatoryNeurons_24hrvs1hr_PTZ,12,GO:0048588
Dvl1,L23ExcitatoryNeurons_24hrvs1hr_PTZ,12,GO:0097485
Dvl1,L23ExcitatoryNeurons_24hrvs1hr_PTZ,12,GO:0031346
Dvl1,L23ExcitatoryNeurons_24hrvs1hr_PTZ,12,GO:0060560
Dvl1,L23ExcitatoryNeurons_24hrvs1hr_PTZ,12,GO:0034329
Dvl1,L23ExcitatoryNeurons_24hrvs1hr_PTZ,12,GO:0099173
Dvl1,L23ExcitatoryNeurons_24hrvs1hr_PTZ,12,GO:1990138
Dvl1,L23ExcitatoryNeurons_24hrvs1hr_PTZ,12,GO:0007416
Dync1i2,L23ExcitatoryNeurons_24hrvs1hr_PTZ,2,GO:0031345
Dync1i2,L23ExcitatoryNeurons_24hrvs1hr_PTZ,2,GO:0010977
Efna5,L23ExcitatoryNeurons_24hrvs1hr_PTZ,12,GO:0097485
Efna5,L23ExcitatoryNeurons_24hrvs1hr_PTZ,12,GO:0048588
Efna5,L23ExcitatoryNeurons_24hrvs1hr_PTZ,12,GO:0060560
Efna5,L23ExcitatoryNeurons_24hrvs1hr_PTZ,12,GO:0007411
Efna5,L23ExcitatoryNeurons_24hrvs1hr_PTZ,12,GO:0007416
Efna5,L23ExcitatoryNeurons_24hrvs1hr_PTZ,12,GO:0050770
Efna5,L23ExcitatoryNeurons_24hrvs1hr_PTZ,12,GO:0031346
Efna5,L23ExcitatoryNeurons_24hrvs1hr_PTZ,12,GO:0007409
Efna5,L23ExcitatoryNeurons_24hrvs1hr_PTZ,12,GO:0050807
Efna5,L23ExcitatoryNeurons_24hrvs1hr_PTZ,12,GO:0050803
Efna5,L23ExcitatoryNeurons_24hrvs1hr_PTZ,12,GO:0061387
Efna5,L23ExcitatoryNeurons_24hrvs1hr_PTZ,12,GO:0034329
Epha3,L23ExcitatoryNeurons_24hrvs1hr_PTZ,7,GO:0097485
Epha3,L23ExcitatoryNeurons_24hrvs1hr_PTZ,7,GO:0007409
Epha3,L23ExcitatoryNeurons_24hrvs1hr_PTZ,7,GO:0031346
Epha3,L23ExcitatoryNeurons_24hrvs1hr_PTZ,7,GO:0007411
Epha3,L23ExcitatoryNeurons_24hrvs1hr_PTZ,7,GO:0010977
Epha3,L23ExcitatoryNeurons_24hrvs1hr_PTZ,7,GO:0034329
Epha3,L23ExcitatoryNeurons_24hrvs1hr_PTZ,7,GO:0031345
Epha6,L23ExcitatoryNeurons_24hrvs1hr_PTZ,3,GO:0007411
Epha6,L23ExcitatoryNeurons_24hrvs1hr_PTZ,3,GO:0097485
Epha6,L23ExcitatoryNeurons_24hrvs1hr_PTZ,3,GO:0007409
Epha7,L23ExcitatoryNeurons_24hrvs1hr_PTZ,14,GO:0007409
Epha7,L23ExcitatoryNeurons_24hrvs1hr_PTZ,14,GO:0050770
Epha7,L23ExcitatoryNeurons_24hrvs1hr_PTZ,14,GO:0061387
Epha7,L23ExcitatoryNeurons_24hrvs1hr_PTZ,14,GO:0097485
Epha7,L23ExcitatoryNeurons_24hrvs1hr_PTZ,14,GO:0099173
Epha7,L23ExcitatoryNeurons_24hrvs1hr_PTZ,14,GO:0050807
Epha7,L23ExcitatoryNeurons_24hrvs1hr_PTZ,14,GO:0010977
Epha7,L23ExcitatoryNeurons_24hrvs1hr_PTZ,14,GO:0034329
Epha7,L23ExcitatoryNeurons_24hrvs1hr_PTZ,14,GO:0007416
Epha7,L23ExcitatoryNeurons_24hrvs1hr_PTZ,14,GO:0050803
Epha7,L23ExcitatoryNeurons_24hrvs1hr_PTZ,14,GO:0031345
Epha7,L23ExcitatoryNeurons_24hrvs1hr_PTZ,14,GO:0048588
Epha7,L23ExcitatoryNeurons_24hrvs1hr_PTZ,14,GO:0007411
Epha7,L23ExcitatoryNeurons_24hrvs1hr_PTZ,14,GO:0060560
Ephb2,L23ExcitatoryNeurons_24hrvs1hr_PTZ,15,GO:0050803
Ephb2,L23ExcitatoryNeurons_24hrvs1hr_PTZ,15,GO:0007409
Ephb2,L23ExcitatoryNeurons_24hrvs1hr_PTZ,15,GO:0032409
Ephb2,L23ExcitatoryNeurons_24hrvs1hr_PTZ,15,GO:0050770
Ephb2,L23ExcitatoryNeurons_24hrvs1hr_PTZ,15,GO:0097485
Ephb2,L23ExcitatoryNeurons_24hrvs1hr_PTZ,15,GO:0050807
Ephb2,L23ExcitatoryNeurons_24hrvs1hr_PTZ,15,GO:0031345
Ephb2,L23ExcitatoryNeurons_24hrvs1hr_PTZ,15,GO:0031346
Ephb2,L23ExcitatoryNeurons_24hrvs1hr_PTZ,15,GO:0022898
Ephb2,L23ExcitatoryNeurons_24hrvs1hr_PTZ,15,GO:0010977
Ephb2,L23ExcitatoryNeurons_24hrvs1hr_PTZ,15,GO:0034329
Ephb2,L23ExcitatoryNeurons_24hrvs1hr_PTZ,15,GO:0032412
Ephb2,L23ExcitatoryNeurons_24hrvs1hr_PTZ,15,GO:0007416
Ephb2,L23ExcitatoryNeurons_24hrvs1hr_PTZ,15,GO:0007411
Ephb2,L23ExcitatoryNeurons_24hrvs1hr_PTZ,15,GO:0099173
Fgf13,L23ExcitatoryNeurons_24hrvs1hr_PTZ,12,GO:0007409
Fgf13,L23ExcitatoryNeurons_24hrvs1hr_PTZ,12,GO:0022898
Fgf13,L23ExcitatoryNeurons_24hrvs1hr_PTZ,12,GO:0032412
Fgf13,L23ExcitatoryNeurons_24hrvs1hr_PTZ,12,GO:0032409
Fgf13,L23ExcitatoryNeurons_24hrvs1hr_PTZ,12,GO:0034329
Fgf13,L23ExcitatoryNeurons_24hrvs1hr_PTZ,12,GO:0010977
Fgf13,L23ExcitatoryNeurons_24hrvs1hr_PTZ,12,GO:0048588
Fgf13,L23ExcitatoryNeurons_24hrvs1hr_PTZ,12,GO:0007416
Fgf13,L23ExcitatoryNeurons_24hrvs1hr_PTZ,12,GO:0061387
Fgf13,L23ExcitatoryNeurons_24hrvs1hr_PTZ,12,GO:0060560
Fgf13,L23ExcitatoryNeurons_24hrvs1hr_PTZ,12,GO:0031345
Fgf13,L23ExcitatoryNeurons_24hrvs1hr_PTZ,12,GO:0050770
Fhl1,L23ExcitatoryNeurons_24hrvs1hr_PTZ,3,GO:0032412
Fhl1,L23ExcitatoryNeurons_24hrvs1hr_PTZ,3,GO:0032409
Fhl1,L23ExcitatoryNeurons_24hrvs1hr_PTZ,3,GO:0022898
Fmn1,L23ExcitatoryNeurons_24hrvs1hr_PTZ,2,GO:0060560
Fmn1,L23ExcitatoryNeurons_24hrvs1hr_PTZ,2,GO:0034329
Fn1,L23ExcitatoryNeurons_24hrvs1hr_PTZ,8,GO:0048588
Fn1,L23ExcitatoryNeurons_24hrvs1hr_PTZ,8,GO:0007409
Fn1,L23ExcitatoryNeurons_24hrvs1hr_PTZ,8,GO:0061387
Fn1,L23ExcitatoryNeurons_24hrvs1hr_PTZ,8,GO:0060560
Fn1,L23ExcitatoryNeurons_24hrvs1hr_PTZ,8,GO:0034329
Fn1,L23ExcitatoryNeurons_24hrvs1hr_PTZ,8,GO:0050770
Fn1,L23ExcitatoryNeurons_24hrvs1hr_PTZ,8,GO:1990138
Fn1,L23ExcitatoryNeurons_24hrvs1hr_PTZ,8,GO:0031346
Foxp1,L23ExcitatoryNeurons_24hrvs1hr_PTZ,4,GO:0048588
Foxp1,L23ExcitatoryNeurons_24hrvs1hr_PTZ,4,GO:0007409
Foxp1,L23ExcitatoryNeurons_24hrvs1hr_PTZ,4,GO:0097485
Foxp1,L23ExcitatoryNeurons_24hrvs1hr_PTZ,4,GO:0007411
Frmpd4,L23ExcitatoryNeurons_24hrvs1hr_PTZ,3,GO:0050803
Frmpd4,L23ExcitatoryNeurons_24hrvs1hr_PTZ,3,GO:0099173
Frmpd4,L23ExcitatoryNeurons_24hrvs1hr_PTZ,3,GO:0050807
Fut9,L23ExcitatoryNeurons_24hrvs1hr_PTZ,1,GO:0031346
Gap43,L23ExcitatoryNeurons_24hrvs1hr_PTZ,6,GO:0099173
Gap43,L23ExcitatoryNeurons_24hrvs1hr_PTZ,6,GO:0007416
Gap43,L23ExcitatoryNeurons_24hrvs1hr_PTZ,6,GO:0097485
Gap43,L23ExcitatoryNeurons_24hrvs1hr_PTZ,6,GO:0007409
Gap43,L23ExcitatoryNeurons_24hrvs1hr_PTZ,6,GO:0007411
